
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.04364         8.1e+05        0
    2              295         0.04356         6.6e+05        0
    3              390         0.04356         5.1e+05        1
    4              485         0.04088           5e+05        0
    5              580         0.04088         4.8e+05        1
    6              675         0.03943         3.6e+05        0
    7              770         0.03943         2.9e+05        1
    8              865         0.03618         2.6e+05        0
    9              960         0.03618           2e+05        1
   10             1055         0.03618         2.5e+05        2
   11             1150         0.03285           2e+05        0
   12             1245         0.03015         2.1e+05        0
   13             1340         0.03015           2e+05        1
   14             1435         0.02946         2.4e+05        0
   15             1530         0.02946         2.9e+05        1
   16             1625         0.02946         2.6e+05        2
   17             1720         0.02946         2.1e+05        3
   18             1815         0.02946         1.8e+05        4
   19             1910         0.02813           2e+05        0
   20             2005         0.02304         1.5e+05        0
   21             2100         0.02304         1.7e+05        1
   22             2195         0.01965         1.3e+05        0
   23             2290         0.01869         1.1e+05        0
   24             2385         0.01827           9e+04        0
   25             2480         0.01827         2.1e+05        1
   26             2575         0.01818         1.7e+05        0
   27             2670         0.01818           2e+05        1
   28             2765         0.01818         1.5e+05        2
   29             2860         0.01808         1.3e+05        0
   30             2955         0.01727         1.7e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01727         2.1e+05        1
   32             3145         0.01727         1.4e+05        2
   33             3240         0.01727         1.2e+05        3
   34             3335         0.01727           8e+04        4
   35             3430         0.01625           6e+04        0
   36             3525         0.01542           6e+04        0
   37             3620         0.01486           5e+04        0
   38             3715         0.01486           5e+04        1
   39             3810         0.01486         1.2e+05        2
   40             3905         0.01486         1.1e+05        3
   41             4000         0.01486         1.1e+05        4
   42             4095         0.01486           1e+05        5
   43             4190         0.01481           7e+04        0
   44             4285         0.01481           4e+04        1
   45             4380          0.0147           2e+04        0
   46             4475         0.01467           4e+04        0
   47             4570         0.01467           2e+04        1
   48             4665         0.01462           2e+04        0
   49             4760         0.01462           7e+04        1
   50             4855         0.01459           7e+04        0
   51             4950         0.01448           8e+04        0
   52             5045         0.01447           7e+04        0
   53             5140         0.01447           1e+05        0
   54             5235         0.01447         1.5e+05        1
   55             5330         0.01447         1.1e+05        2
   56             5425         0.01447           6e+04        3
   57             5520         0.01447           8e+04        4
   58             5615         0.01432           7e+04        0
   59             5710         0.01432           7e+04        1
   60             5805         0.01432           6e+04        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900         0.01432         0.01941        3
   62             5995         0.01431          0.0188        0
   63             6090         0.01431         0.01849        1
   64             6185         0.01431         0.01644        2
   65             6280         0.01395         0.01572        0
   66             6375          0.0139         0.01533        0
   67             6470         0.01378         0.01604        0
   68             6565         0.01366           3e+04        0
   69             6660          0.0136           3e+04        0
   70             6755         0.01353           8e+04        0
   71             6850         0.01353           1e+05        1
   72             6945         0.01353           9e+04        2
   73             7040         0.01341           1e+05        0
   74             7135         0.01341         1.1e+05        1
   75             7230         0.01339           8e+04        0
   76             7325          0.0132           8e+04        0
   77             7420          0.0132         1.2e+05        1
   78             7515          0.0132           9e+04        2
   79             7610         0.01317           1e+05        0
   80             7705         0.01317           9e+04        1
   81             7800         0.01308         1.1e+05        0
   82             7895         0.01307         1.1e+05        0
   83             7990         0.01307         1.4e+05        1
   84             8085         0.01307         1.3e+05        2
   85             8180         0.01307           8e+04        0
   86             8275         0.01307           7e+04        1
   87             8370           0.013           5e+04        0
   88             8465           0.013           8e+04        0
   89             8560           0.013           1e+05        1
   90             8655           0.013           9e+04        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750           0.013           9e+04        3
   92             8845           0.013           8e+04        4
   93             8940           0.013           3e+04        5
   94             9035         0.01289           1e+04        0
   95             9130         0.01289           1e+04        1
   96             9225         0.01286           1e+04        0
   97             9320         0.01282           1e+04        0
   98             9415         0.01235           3e+04        0
   99             9510         0.01235           5e+04        1
  100             9605         0.01235           2e+04        2
  101             9700         0.01235           3e+04        3
  102             9795         0.01235         0.01628        4
  103             9890         0.01235         0.01509        5
  104             9985         0.01222         0.01441        0
  105            10080         0.01222         0.01377        1
  106            10175         0.01217         0.01339        0
  107            10270         0.01217          0.0134        1
  108            10365         0.01201         0.01296        0
  109            10460         0.01201         0.01303        1
  110            10555         0.01186         0.01279        0
  111            10650         0.01177         0.01263        0
  112            10745         0.01173         0.01316        0
  113            10840         0.01173         0.01439        1
  114            10935         0.01173         0.01387        2
  115            11030         0.01172         0.01304        0
  116            11125         0.01167         0.01296        0
  117            11220         0.01167         0.01347        1
  118            11315         0.01164          0.0134        0
  119            11410         0.01164         0.01363        0
  120            11505         0.01156           1e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600         0.01156           2e+04        1
  122            11695         0.01156           4e+04        2
  123            11790         0.01154           2e+04        0
  124            11885         0.01154           1e+04        1
  125            11980         0.01154           2e+04        0
  126            12075         0.01154           4e+04        1
  127            12170         0.01152          0.0168        0
  128            12265         0.01152         0.01709        1
  129            12360         0.01152         0.01636        2
  130            12455         0.01151           1e+04        0
  131            12550         0.01151           1e+04        1
  132            12645         0.01146           1e+04        0
  133            12740         0.01141         0.01353        0
  134            12835          0.0114         0.01448        0
  135            12930          0.0114           4e+04        1
  136            13025         0.01133           6e+04        0
  137            13120         0.01132           5e+04        0
  138            13215         0.01132           8e+04        1
  139            13310         0.01132           8e+04        2
  140            13405         0.01132           5e+04        0
  141            13500         0.01128           4e+04        0
  142            13595         0.01126           1e+05        0
  143            13690         0.01126           9e+04        1
  144            13785         0.01126           8e+04        2
  145            13880         0.01126           7e+04        3
  146            13975         0.01126           8e+04        4
  147            14070         0.01126           4e+04        5
  148            14165         0.01123           3e+04        0
  149            14260         0.01123           1e+04        1
  150            14355         0.01123           1e+04        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450         0.01123         0.01259        3
  152            14545         0.01119          0.0119        0
  153            14640         0.01112          0.0118        0
  154            14735         0.01106         0.01219        0
  155            14830         0.01098         0.01352        0
  156            14925         0.01098           1e+04        1
  157            15020         0.01098         0.01425        2
  158            15115         0.01082         0.01296        0
  159            15210         0.01082          0.0136        1
  160            15305         0.01081         0.01332        0
  161            15400          0.0108         0.01291        0
  162            15495          0.0108           4e+04        1
  163            15590          0.0108         0.01497        0
  164            15685          0.0108           3e+04        1
  165            15780          0.0108           1e+04        0
  166            15875          0.0108           2e+04        1
  167            15970          0.0108           3e+04        2
  168            16065          0.0108         0.01291        3
  169            16160         0.01079         0.01195        0
  170            16255         0.01076         0.01166        0
  171            16350         0.01076         0.01241        1
  172            16445         0.01076          0.0124        2
  173            16540         0.01076         0.01162        3
  174            16635         0.01076         0.01142        0
  175            16730         0.01075         0.01133        0
  176            16825         0.01075          0.0119        1
  177            16920         0.01075         0.01172        2
  178            17015         0.01075         0.01139        3
  179            17110         0.01075         0.01117        0
  180            17205         0.01075         0.01122        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            17300         0.01073         0.01117        0
  182            17395         0.01072         0.01103        0
  183            17490          0.0107         0.01113        0
  184            17585          0.0107         0.01141        1
  185            17680          0.0107         0.01125        0
  186            17775          0.0107         0.01147        1
  187            17870         0.01069         0.01145        0
  188            17965         0.01069         0.01163        0
  189            18060         0.01069         0.01266        0
