
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.05027         7.5e+05        0
    2              295         0.05019         5.8e+05        0
    3              390         0.05019         5.3e+05        1
    4              485         0.05019         5.1e+05        2
    5              580         0.04851         4.3e+05        0
    6              675         0.04021         4.3e+05        0
    7              770         0.04021         3.4e+05        1
    8              865         0.02333           3e+05        0
    9              960         0.02333         3.1e+05        1
   10             1055         0.02046         2.5e+05        0
   11             1150         0.02046         2.2e+05        1
   12             1245         0.01642         2.5e+05        0
   13             1340         0.01642         1.4e+05        1
   14             1435         0.01642         2.3e+05        2
   15             1530         0.01631           2e+05        0
   16             1625         0.01631         1.9e+05        1
   17             1720         0.01631         1.6e+05        2
   18             1815         0.01631         1.6e+05        3
   19             1910         0.01521         1.8e+05        0
   20             2005         0.01521         1.2e+05        1
   21             2100         0.01521         1.3e+05        2
   22             2195         0.01508           8e+04        0
   23             2290         0.01403           3e+04        0
   24             2385         0.01403         1.1e+05        1
   25             2480         0.01394         1.1e+05        0
   26             2575         0.01342         1.1e+05        0
   27             2670         0.01342         1.5e+05        1
   28             2765         0.01264         1.6e+05        0
   29             2860         0.01261           2e+05        0
   30             2955         0.01261         2.8e+05        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01258         1.9e+05        0
   32             3145         0.01258         1.9e+05        1
   33             3240         0.01216         2.2e+05        0
   34             3335         0.01216         2.5e+05        1
   35             3430         0.01169         1.9e+05        0
   36             3525         0.01169         2.3e+05        1
   37             3620         0.01168         2.5e+05        0
   38             3715         0.01168         2.9e+05        1
   39             3810         0.01168           2e+05        2
   40             3905         0.01168         1.6e+05        3
   41             4000         0.01133           1e+05        0
   42             4095         0.01123           1e+05        0
   43             4190         0.01123         1.2e+05        1
   44             4285         0.01123         1.4e+05        2
   45             4380         0.01123           1e+05        3
   46             4475         0.01101           7e+04        0
   47             4570         0.01089           8e+04        0
   48             4665         0.01089         1.1e+05        1
   49             4760         0.01081           7e+04        0
   50             4855         0.01081           6e+04        1
   51             4950         0.01081           4e+04        2
   52             5045         0.01081           3e+04        3
   53             5140         0.01081           2e+04        0
   54             5235         0.01079         0.01648        0
   55             5330         0.01069           1e+04        0
   56             5425         0.01069           4e+04        1
   57             5520         0.01069           8e+04        2
   58             5615          0.0105           4e+04        0
   59             5710         0.01045           5e+04        0
   60             5805         0.01038           7e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900         0.01032         1.7e+05        0
   62             5995         0.01016           2e+05        0
   63             6090         0.01008         1.3e+05        0
   64             6185         0.01008           5e+04        1
   65             6280        0.009992         1.8e+05        0
   66             6375        0.009992         1.2e+05        1
   67             6470        0.009992         1.5e+05        2
   68             6565        0.009992         1.4e+05        3
   69             6660        0.009992         1.4e+05        4
   70             6755        0.009992           9e+04        5
   71             6850        0.009881           8e+04        0
   72             6945        0.009881           5e+04        1
   73             7040        0.009881           2e+04        2
   74             7135        0.009881           1e+04        3
   75             7230        0.009376         0.01224        0
   76             7325        0.009369         0.01122        0
   77             7420        0.009369         0.01234        1
   78             7515        0.009369         0.01147        2
   79             7610        0.008493         0.01092        0
   80             7705        0.008342         0.01059        0
   81             7800        0.008342         0.01135        1
   82             7895        0.008342         0.01094        2
   83             7990        0.008209         0.01033        0
   84             8085        0.008116         0.01035        0
   85             8180        0.008116         0.01163        1
   86             8275        0.008116         0.01159        2
   87             8370        0.008082         0.01076        0
   88             8465        0.008075           1e+04        0
   89             8560         0.00807         0.01136        0
   90             8655        0.008021           2e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.007937           6e+04        0
   92             8845        0.007937           1e+05        1
   93             8940        0.007937           6e+04        2
   94             9035        0.007913           2e+04        0
   95             9130        0.007913           7e+04        1
   96             9225        0.007913           6e+04        2
   97             9320        0.007913           3e+04        3
   98             9415        0.007913           2e+04        4
