
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200          0.0169           5e+04        0
    2              295          0.0131           4e+04        0
    3              390          0.0127           6e+04        0
    4              485        0.009513           2e+04        0
    5              580        0.009513           3e+04        1
    6              675        0.009513           2e+04        2
    7              770         0.00869           5e+04        0
    8              865         0.00869           5e+04        1
    9              960         0.00869           4e+04        2
   10             1055         0.00829           2e+04        0
   11             1150         0.00776         0.02862        0
   12             1245         0.00776         0.03667        1
   13             1340        0.007467         0.01769        0
   14             1435        0.007326         0.01351        0
   15             1530        0.007132         0.01566        0
   16             1625        0.006788         0.01268        0
   17             1720        0.006673         0.01359        0
   18             1815        0.006673          0.0141        1
   19             1910        0.006553         0.01289        0
   20             2005        0.006553           1e+04        1
   21             2100        0.006341         0.01051        0
   22             2195        0.005615         0.01162        0
   23             2290        0.005035           1e+04        0
   24             2385        0.004715           1e+04        0
   25             2480        0.004479           2e+04        0
   26             2575        0.004479           3e+04        1
   27             2670        0.004479           2e+04        2
   28             2765        0.004479           1e+04        3
   29             2860        0.004451        0.007134        0
   30             2955        0.004428        0.006161        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.004304        0.006795        0
   32             3145        0.004304         0.01677        1
   33             3240        0.004304        0.007415        2
   34             3335         0.00425        0.007231        0
   35             3430         0.00425        0.007189        1
   36             3525        0.004195        0.006384        0
   37             3620        0.004195        0.006387        1
   38             3715        0.004193        0.006337        0
   39             3810        0.003991        0.006425        0
   40             3905        0.003991           1e+04        1
   41             4000        0.003991           1e+04        2
   42             4095        0.003991           1e+04        3
   43             4190        0.003991        0.005866        4
   44             4285        0.003951        0.005025        0
   45             4380        0.003951         0.00508        1
   46             4475        0.003923        0.004693        0
   47             4570        0.003858        0.004916        0
   48             4665        0.003858         0.00548        1
   49             4760        0.003858        0.005011        2
   50             4855        0.003858        0.004732        3
   51             4950        0.003842        0.004532        0
   52             5045        0.003831        0.004298        0
   53             5140        0.003831        0.004521        1
   54             5235        0.003826        0.004335        0
   55             5330        0.003804        0.004304        0
   56             5425        0.003804        0.004669        1
   57             5520        0.003779        0.004702        0
   58             5615        0.003772        0.005286        0
   59             5710        0.003742        0.005997        0
   60             5805        0.003702           1e+04        0

