
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200          0.0487         8.1e+05        0
    2              295         0.04869           7e+05        0
    3              390         0.04869         5.6e+05        1
    4              485          0.0479         5.8e+05        0
    5              580         0.04473         3.7e+05        0
    6              675         0.04459         2.6e+05        0
    7              770         0.04459           2e+05        1
    8              865         0.04027         2.6e+05        0
    9              960         0.03614         1.5e+05        0
   10             1055         0.03614         1.4e+05        1
   11             1150         0.03203         1.9e+05        0
   12             1245          0.0293         1.3e+05        0
   13             1340         0.02905         1.4e+05        0
   14             1435         0.02905         1.3e+05        1
   15             1530         0.02798         1.3e+05        0
   16             1625           0.026         1.1e+05        0
   17             1720         0.02234           8e+04        0
   18             1815         0.02234           6e+04        1
   19             1910         0.02171           1e+05        0
   20             2005         0.02171           5e+04        1
   21             2100         0.02171         1.2e+05        2
   22             2195         0.02171         1.3e+05        3
   23             2290         0.02171         1.2e+05        4
   24             2385         0.01976           8e+04        0
   25             2480         0.01655           6e+04        0
   26             2575         0.01442           9e+04        0
   27             2670         0.01442         1.5e+05        1
   28             2765         0.01355         1.7e+05        0
   29             2860         0.01349         2.3e+05        0
   30             2955         0.01349         1.1e+05        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01277         1.7e+05        0
   32             3145         0.01277           9e+04        1
   33             3240         0.01277           9e+04        2
   34             3335         0.01277           8e+04        3
   35             3430         0.01277           7e+04        4
   36             3525         0.01277           6e+04        5
   37             3620         0.01233           4e+04        0
   38             3715         0.01221           1e+04        0
   39             3810         0.01201           3e+04        0
   40             3905         0.01137           8e+04        0
   41             4000          0.0108         1.1e+05        0
   42             4095          0.0108           6e+04        1
   43             4190          0.0108         1.2e+05        2
