
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200        0.009606           6e+04        0
    2              295        0.009606           5e+04        1
    3              390        0.007162           3e+04        0
    4              485        0.006921           4e+04        0
    5              580        0.006921           6e+04        1
    6              675         0.00402         0.06012        0
    7              770         0.00402           1e+04        1
    8              865         0.00402           3e+04        2
    9              960        0.003922           2e+04        0
   10             1055        0.003179         0.03321        0
   11             1150        0.002836         0.02631        0
   12             1245        0.002195          0.0189        0
   13             1340        0.002195         0.01712        1
   14             1435        0.002195          0.0121        2
   15             1530        0.002195          0.0078        3
   16             1625        0.002118        0.006345        0
   17             1720        0.002104        0.005342        0
   18             1815        0.002015        0.007608        0
   19             1910        0.002015        0.007889        1
   20             2005        0.001997        0.007197        0
   21             2100        0.001997        0.008547        1
   22             2195        0.001997        0.009362        2
   23             2290        0.001933         0.00737        0
   24             2385        0.001933           1e+04        1
   25             2480        0.001891        0.004588        0
   26             2575        0.001891         0.00474        1
   27             2670        0.001891           1e+04        2
   28             2765        0.001891        0.002673        3
   29             2860        0.001864        0.002473        0
   30             2955        0.001855         0.00233        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.001825        0.002545        0
   32             3145        0.001793        0.002827        0
   33             3240        0.001793         0.00297        1
   34             3335        0.001787        0.004172        0
   35             3430        0.001787        0.004531        1
   36             3525        0.001786        0.006699        0
   37             3620        0.001786         0.01392        0
   38             3715        0.001784        0.003991        0
   39             3810        0.001784        0.003597        1
   40             3905        0.001779        0.003539        0
   41             4000        0.001728        0.003662        0
   42             4095        0.001728        0.006714        1
   43             4190         0.00172        0.004442        0
   44             4285        0.001712        0.004908        0
   45             4380        0.001712        0.004604        1
   46             4475        0.001712        0.007343        2
   47             4570        0.001712        0.004408        3
   48             4665         0.00171        0.003727        0
   49             4760        0.001688        0.003703        0
   50             4855        0.001688        0.005239        1
   51             4950        0.001684        0.002745        0
   52             5045        0.001628        0.002852        0
   53             5140        0.001602        0.006663        0
   54             5235        0.001602        0.006858        1
   55             5330        0.001601        0.004361        0
   56             5425        0.001597        0.006701        0
   57             5520        0.001597        0.006625        1
   58             5615        0.001597        0.004269        2
   59             5710        0.001597        0.003048        3
   60             5805        0.001592        0.002474        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.001592        0.002308        0
   62             5995        0.001585        0.004024        0
   63             6090        0.001585        0.005805        0
   64             6185        0.001581        0.007654        0
   65             6280        0.001575        0.005118        0
   66             6375        0.001575        0.007511        1
   67             6470        0.001565        0.005111        0
   68             6565        0.001565        0.008893        1
   69             6660        0.001565        0.008006        2
   70             6755        0.001562        0.004536        0
   71             6850        0.001562        0.004429        1
   72             6945        0.001562        0.004266        0
   73             7040        0.001562        0.005681        1
   74             7135        0.001558        0.005357        0
   75             7230        0.001558        0.008374        1
   76             7325        0.001558        0.005529        2
   77             7420        0.001541        0.003657        0
   78             7515        0.001541        0.003504        1
   79             7610        0.001541        0.001928        2
   80             7705        0.001541        0.001875        3
   81             7800        0.001538        0.001709        0
   82             7895        0.001536         0.00169        0
   83             7990        0.001529        0.001709        0
   84             8085        0.001529        0.001883        1
   85             8180        0.001526        0.001855        0
   86             8275        0.001526         0.00191        0
   87             8370        0.001526        0.002395        1
   88             8465        0.001519        0.002525        0
   89             8560        0.001519        0.002734        1
   90             8655        0.001519        0.002721        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.001515        0.002528        0
   92             8845        0.001515        0.002439        1
   93             8940        0.001513        0.002276        0
   94             9035        0.001513        0.002299        1
   95             9130        0.001513        0.002001        2
   96             9225        0.001511        0.002035        0
   97             9320        0.001508        0.001735        0
   98             9415        0.001508        0.002089        1
   99             9510        0.001508        0.001925        0
  100             9605        0.001508        0.002019        1
  101             9700        0.001503        0.001934        0
  102             9795        0.001494        0.002284        0
  103             9890        0.001494        0.002404        1
  104             9985        0.001494        0.002407        0
  105            10080        0.001483        0.005084        0
  106            10175         0.00148         0.00552        0
  107            10270         0.00148        0.004075        1
  108            10365         0.00148        0.005339        2
  109            10460         0.00148           1e+04        3
  110            10555         0.00148        0.002527        4
  111            10650         0.00148        0.002144        5
  112            10745        0.001471        0.001866        0
  113            10840         0.00147        0.001767        0
  114            10935         0.00147        0.001726        0
  115            11030         0.00147        0.001939        0
  116            11125        0.001467        0.003753        0
  117            11220        0.001466        0.007202        0
  118            11315        0.001466        0.007644        0
  119            11410        0.001462        0.007488        0
  120            11505        0.001461        0.005136        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600         0.00146           1e+04        0
  122            11695         0.00146        0.009614        1
  123            11790         0.00146        0.005624        0
  124            11885         0.00146        0.006489        1
  125            11980         0.00146        0.007164        2
  126            12075         0.00146        0.004084        3
  127            12170        0.001445         0.00372        0
  128            12265        0.001444        0.003602        0
  129            12360        0.001433           1e+04        0
Optimization terminated: minimum fitness limit reached.
