
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200          0.0143           8e+04        0
    2              295         0.01106           3e+04        0
    3              390        0.009739           1e+04        0
    4              485         0.00844           4e+04        0
    5              580        0.006134         0.03704        0
    6              675        0.006134           1e+04        1
    7              770        0.006134           1e+04        2
    8              865        0.005562          0.0201        0
    9              960        0.004347         0.01287        0
   10             1055        0.004347         0.01392        1
   11             1150        0.004234        0.009993        0
   12             1245        0.003504         0.01063        0
   13             1340        0.003371         0.01227        0
   14             1435        0.003371         0.01269        1
   15             1530        0.003371        0.009074        2
   16             1625        0.003142        0.008311        0
   17             1720        0.003142         0.00749        1
   18             1815        0.002952        0.006518        0
   19             1910        0.002898        0.006437        0
   20             2005        0.002796        0.008927        0
   21             2100        0.002796         0.01006        1
   22             2195        0.002603        0.007077        0
   23             2290        0.002553          0.0144        0
   24             2385        0.002553         0.01416        1
   25             2480        0.002553        0.009312        2
   26             2575        0.002495        0.004502        0
   27             2670        0.002495        0.004148        1
   28             2765        0.002495        0.004154        2
   29             2860        0.002495        0.003777        3
   30             2955        0.002482        0.003318        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.002445         0.00302        0
   32             3145        0.002445        0.003213        1
   33             3240        0.002432         0.00293        0
   34             3335        0.002432        0.003126        1
   35             3430        0.002415        0.002979        0
   36             3525        0.002382        0.002872        0
   37             3620        0.002382        0.003356        1
   38             3715        0.002382        0.003415        2
   39             3810        0.002365        0.003109        0
   40             3905        0.002362        0.002873        0
   41             4000        0.002359        0.003081        0
   42             4095        0.002345        0.006855        0
   43             4190        0.002342        0.007457        0
   44             4285        0.002342         0.00645        1
   45             4380        0.002342        0.004098        0
   46             4475        0.002342        0.003511        1
   47             4570        0.002272        0.003682        0
   48             4665        0.002272        0.003804        1
   49             4760        0.002256        0.003265        0
   50             4855        0.002256        0.007082        1
   51             4950        0.002248        0.007755        0
   52             5045        0.002248        0.007793        1
   53             5140        0.002248        0.006033        2
   54             5235        0.002245        0.004182        0
   55             5330        0.002245         0.00399        1
   56             5425        0.002232        0.003995        0
   57             5520        0.002232        0.004246        1
   58             5615        0.002232        0.003508        2
   59             5710        0.002232        0.003092        3
   60             5805        0.002201        0.002891        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.002201        0.002787        1
   62             5995        0.002201        0.002681        2
   63             6090        0.002198        0.002543        0
   64             6185        0.002169        0.002404        0
   65             6280        0.002169        0.002439        1
   66             6375        0.002156        0.002368        0
   67             6470        0.002156        0.002415        1
   68             6565        0.002121         0.00235        0
   69             6660         0.00212        0.002381        0
   70             6755         0.00212        0.002632        1
   71             6850        0.002112        0.002423        0
   72             6945        0.002112        0.002694        1
   73             7040        0.002093        0.002553        0
   74             7135        0.002081        0.002849        0
   75             7230        0.002081        0.003291        1
   76             7325        0.002068        0.003137        0
   77             7420        0.002056        0.003561        0
   78             7515        0.002034        0.005601        0
   79             7610        0.002009          0.0101        0
   80             7705        0.001996        0.008546        0
   81             7800        0.001996         0.01242        1
