
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.02385         7.8e+05        0
    2              295         0.02385         6.8e+05        1
    3              390         0.02385         5.8e+05        2
    4              485         0.02375         4.9e+05        0
    5              580         0.02375         4.3e+05        1
    6              675         0.02076         3.4e+05        0
    7              770         0.02076         3.2e+05        1
    8              865         0.01972         2.5e+05        0
    9              960          0.0195         2.4e+05        0
   10             1055          0.0195         1.8e+05        1
   11             1150          0.0195         1.9e+05        2
   12             1245         0.01925         1.2e+05        0
   13             1340         0.01925         1.2e+05        1
   14             1435         0.01925         1.4e+05        2
   15             1530          0.0188         1.4e+05        0
   16             1625          0.0188         1.6e+05        1
   17             1720          0.0188         1.2e+05        2
   18             1815         0.01827         1.2e+05        0
   19             1910         0.01827         1.5e+05        1
   20             2005         0.01827         1.3e+05        2
   21             2100         0.01596           9e+04        0
   22             2195         0.01125         1.1e+05        0
   23             2290        0.008927         1.1e+05        0
   24             2385        0.007692           7e+04        0
   25             2480        0.006768         1.4e+05        0
   26             2575        0.006626           8e+04        0
   27             2670        0.006625           5e+04        0
   28             2765        0.006625           3e+04        1
   29             2860        0.006625         1.2e+05        2
   30             2955        0.006625           2e+05        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.006625         1.1e+05        4
   32             3145        0.006625         1.1e+05        5
   33             3240        0.006605           4e+04        0
   34             3335        0.006605           4e+04        1
   35             3430        0.006567           3e+04        0
   36             3525        0.006563           1e+04        0
   37             3620        0.006559           4e+04        0
   38             3715        0.006061           4e+04        0
   39             3810        0.005668         1.1e+05        0
   40             3905        0.005668           6e+04        1
   41             4000        0.005668           8e+04        2
   42             4095        0.005668           1e+05        3
   43             4190        0.005668         1.4e+05        4
   44             4285        0.005668         1.1e+05        5
   45             4380        0.005668           3e+04        6
   46             4475        0.005664           3e+04        0
   47             4570        0.005595           3e+04        0
   48             4665        0.005513           5e+04        0
   49             4760        0.005507           4e+04        0
   50             4855        0.005507           8e+04        1
   51             4950        0.005507         1.2e+05        2
   52             5045        0.005507           5e+04        3
   53             5140        0.005463           9e+04        0
   54             5235        0.005463           5e+04        1
   55             5330        0.005463           5e+04        2
   56             5425        0.005463           2e+04        3
   57             5520        0.005365         0.01006        0
   58             5615        0.005273        0.008681        0
   59             5710         0.00522           1e+04        0
   60             5805         0.00514           3e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900         0.00514           9e+04        1
   62             5995        0.005129           6e+04        0
   63             6090        0.005128           8e+04        0
   64             6185        0.005128         1.1e+05        0
   65             6280        0.005117         1.4e+05        0
   66             6375        0.005117           8e+04        1
   67             6470        0.005117         1.8e+05        2
   68             6565        0.005117           2e+05        3
   69             6660        0.005117         1.7e+05        4
   70             6755        0.005117         1.4e+05        5
   71             6850        0.005117           9e+04        6
   72             6945        0.005117           4e+04        7
   73             7040        0.004961           2e+04        0
   74             7135        0.004961           1e+04        1
   75             7230        0.004787           1e+04        0
   76             7325        0.004787        0.008035        1
   77             7420        0.004787        0.006843        0
   78             7515         0.00473        0.006722        0
   79             7610        0.004714        0.007775        0
   80             7705        0.004714         0.01071        1
