 1.000000000000 -0.000257301026
 0.997327721549  0.003967023428
 0.993987373484  0.007213112408
 0.990580218459  0.010450853793
 0.986271169456  0.013466760709
 0.981561278685  0.016467004383
 0.976851387915  0.019169799669
 0.971339813609  0.022078297117
 0.965828239303  0.024858690303
 0.957811403948  0.028510031488
 0.947389517988  0.033097461005
 0.936967632027  0.037630138310
 0.926545746067  0.042101078353
 0.912115442429  0.048379065889
 0.900691452049  0.053417580701
 0.890069145205  0.058202068278
 0.876240104219  0.064560627887
 0.863212746768  0.070614427683
 0.850185389318  0.077008354199
 0.834853191703  0.084847172055
 0.820322677623  0.092484714664
 0.808998897685  0.098620971679
 0.797675117747  0.104746945197
 0.790359755487  0.108729984918
 0.785549654274  0.111160749307
 0.781541236597  0.113023766780
 0.777532818920  0.114783617618
 0.770317667101  0.117588143528
 0.763102515282  0.120286939592
 0.755887363463  0.122886328552
 0.746267161038  0.126087869350
 0.736646958613  0.129188083734
 0.728630123259  0.131467961772
 0.716604870227  0.134590394821
 0.703777933661  0.137803166588
 0.691752680629  0.140567101929
 0.677322376992  0.143744765754
 0.664495440425  0.146464321387
 0.651668503858  0.148964744900
 0.639643250827  0.151260271591
 0.626014630725  0.153704789447
 0.611584327087  0.156081533105
 0.597154023449  0.158404883314
 0.581922036276  0.160467346953
 0.566690049103  0.162466890619
 0.554664796072  0.163897079250
 0.541837859505  0.165122372649
 0.529010922938  0.166298243540
 0.516985669907  0.167103164076
 0.504960416875  0.167865264399
 0.488926746167  0.168706082764
 0.476901493136  0.169202025983
 0.464876240104  0.169655593874
 0.452850987073  0.169851282724
 0.440024050506  0.169995643566
 0.431205531616  0.169976799261
 0.419180278585  0.169812054043
 0.404749974947  0.169490924522
 0.393526405451  0.169079642524
 0.381501152420  0.168500088168
 0.366269165247  0.167527220091
 0.353442228680  0.166490274402
 0.343020342720  0.165490430814
 0.329391722617  0.163797156424
 0.317366469586  0.162151183616
 0.305942479206  0.160311044695
 0.295320172362  0.158529341696
 0.282493235795  0.156341881146
 0.272071349835  0.154531277698
 0.261649463874  0.152718178406
 0.251127367472  0.150849550102
 0.240605271069  0.148960027788
 0.229882753783  0.146920168432
 0.220763603567  0.145118627186
 0.211644453352  0.143281757032
 0.202024250927  0.141139772300
 0.192404048502  0.138944554884
 0.181982162541  0.136238246084
 0.170758593045  0.133170449899
 0.157129972943  0.129090060787
 0.146708086983  0.125651777464
 0.133079466880  0.120675781410
 0.119450846778  0.114919788614
 0.105020543141  0.108388053042
 0.092995290109  0.102580559491
 0.080970037078  0.096609162464
 0.072151518188  0.091880819161
 0.066539733440  0.088582746055
 0.062531315763  0.086041176610
 0.058522898086  0.083383447788
 0.054514480409  0.080596554898
 0.050506062732  0.077670367919
 0.046497645055  0.074594163640
 0.042489227377  0.071357828633
 0.038480809700  0.067940447635
 0.034472392023  0.064314572746
 0.030463974346  0.060435208010
 0.026455556669  0.056265099619
 0.022447138992  0.051753615749
 0.018438721315  0.046806496905
 0.014430303638  0.041278105692
 0.010822727728  0.035812457692
 0.007615993587  0.030325749836
