
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.01992         7.8e+05        0
    2              295         0.01992         6.9e+05        1
    3              390         0.01992         6.5e+05        2
    4              485         0.01992         5.7e+05        3
    5              580         0.01836         4.5e+05        0
    6              675         0.01836         4.3e+05        1
    7              770         0.01678         3.8e+05        0
    8              865         0.01678         3.5e+05        1
    9              960          0.0164         2.5e+05        0
   10             1055         0.01459         2.1e+05        0
   11             1150         0.01459           2e+05        1
   12             1245         0.01459         1.9e+05        2
   13             1340         0.01459         1.9e+05        3
   14             1435         0.01064         1.3e+05        0
   15             1530         0.00919         1.5e+05        0
   16             1625        0.008236         1.9e+05        0
   17             1720        0.008236         1.6e+05        1
   18             1815        0.007034           1e+05        0
   19             1910        0.006569         1.6e+05        0
   20             2005        0.006378         1.2e+05        0
   21             2100        0.006378           8e+04        1
   22             2195        0.005811         1.4e+05        0
   23             2290        0.005526           9e+04        0
   24             2385        0.005526           6e+04        1
   25             2480        0.005526         1.4e+05        2
   26             2575        0.005526         1.9e+05        3
   27             2670        0.005526           2e+05        4
   28             2765        0.005526         1.4e+05        5
   29             2860        0.005311           6e+04        0
   30             2955        0.005311           7e+04        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.005311           4e+04        2
   32             3145        0.005311           2e+04        3
   33             3240        0.005311           2e+04        4
   34             3335        0.005311           1e+04        5
   35             3430        0.005175           1e+04        0
   36             3525        0.005175        0.005944        1
   37             3620        0.005006        0.005628        0
   38             3715        0.005006        0.005648        1
   39             3810        0.004988         0.00557        0
   40             3905         0.00463        0.005536        0
   41             4000          0.0045        0.005642        0
   42             4095          0.0045        0.006723        1
   43             4190          0.0045        0.006313        2
   44             4285        0.004439        0.005959        0
   45             4380        0.004419        0.005916        0
   46             4475         0.00438        0.006624        0
   47             4570        0.004291           1e+04        0
   48             4665        0.004242           1e+04        0
   49             4760         0.00422           3e+04        0
   50             4855        0.004185           1e+05        0
   51             4950        0.004185         1.4e+05        1
   52             5045        0.004185         1.4e+05        2
   53             5140        0.004183         1.2e+05        0
   54             5235        0.004183         1.3e+05        1
   55             5330        0.004023           1e+05        0
   56             5425        0.003976           2e+05        0
   57             5520        0.003976         2.1e+05        1
   58             5615        0.003976         2.5e+05        2
   59             5710        0.003976         2.2e+05        3
   60             5805        0.003976         1.5e+05        4

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.003976         1.3e+05        5
   62             5995        0.003937           1e+05        0
   63             6090        0.003815           8e+04        0
   64             6185        0.003815           1e+05        1
   65             6280        0.003803           3e+04        0
   66             6375        0.003803           3e+04        1
   67             6470        0.003692           5e+04        0
   68             6565        0.003692           4e+04        1
   69             6660        0.003692           4e+04        2
   70             6755        0.003692           2e+04        3
   71             6850        0.003509           1e+04        0
   72             6945        0.003509           1e+04        1
   73             7040        0.003491           1e+04        0
   74             7135        0.003491           1e+04        1
   75             7230        0.003467           1e+04        0
   76             7325        0.003441           1e+04        0
   77             7420         0.00341           1e+04        0
   78             7515         0.00341        0.009131        1
   79             7610         0.00341           2e+04        2
   80             7705         0.00341        0.008243        3
   81             7800         0.00341        0.007232        4
   82             7895        0.003382        0.005587        0
   83             7990        0.003376        0.005044        0
   84             8085        0.003376        0.005244        1
   85             8180        0.003376        0.005163        2
   86             8275        0.003347        0.004774        0
   87             8370        0.003345        0.004577        0
   88             8465        0.003345        0.005274        1
   89             8560        0.003345        0.004882        2
   90             8655        0.003345         0.00433        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.003334        0.003912        0
   92             8845        0.003334        0.003876        1
   93             8940        0.003317         0.00364        0
   94             9035        0.003317        0.003728        1
   95             9130        0.003302        0.003606        0
   96             9225        0.003302        0.003746        1
   97             9320        0.003294        0.003602        0
   98             9415        0.003294        0.003604        1
   99             9510        0.003293        0.003544        0
  100             9605        0.003252        0.003615        0
  101             9700        0.003232        0.003979        0
  102             9795        0.003232        0.005003        1
  103             9890        0.003195        0.004661        0
  104             9985        0.003191        0.005338        0
  105            10080        0.003191           1e+04        0
  106            10175        0.003169           5e+04        0
  107            10270        0.003162           9e+04        0
  108            10365        0.003162           6e+04        1
  109            10460        0.003162         1.2e+05        2
  110            10555        0.003162           1e+05        3
  111            10650        0.003162           4e+04        4
  112            10745        0.003162           2e+04        5
  113            10840        0.003162           3e+04        6
  114            10935        0.003136           4e+04        0
  115            11030        0.003136           2e+04        1
  116            11125        0.003136           1e+04        2
  117            11220        0.003102           1e+04        0
  118            11315        0.003102           1e+04        1
  119            11410        0.003033        0.004865        0
  120            11505        0.002961        0.003574        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.002944        0.003852        0
  122            11695        0.002927        0.004591        0
  123            11790        0.002915           1e+04        0
  124            11885        0.002905           6e+04        0
  125            11980        0.002905           8e+04        1
  126            12075        0.002901           6e+04        0
  127            12170        0.002901           9e+04        1
  128            12265        0.002901           1e+05        2
  129            12360        0.002901           5e+04        3
  130            12455        0.002901           4e+04        4
  131            12550        0.002901        0.007335        5
  132            12645        0.002901           1e+04        6
  133            12740        0.002876        0.004695        0
  134            12835        0.002863        0.004139        0
  135            12930        0.002863        0.003869        1
  136            13025        0.002852        0.003784        0
  137            13120        0.002715        0.003862        0
  138            13215        0.002667        0.004656        0
  139            13310        0.002667           1e+04        1
  140            13405        0.002667           3e+04        2
  141            13500        0.002646        0.005174        0
  142            13595        0.002646         0.00515        1
  143            13690        0.002588        0.004673        0
  144            13785        0.002588        0.005213        1
  145            13880        0.002588        0.004848        2
  146            13975        0.002588        0.004509        3
  147            14070        0.002588        0.003957        4
  148            14165        0.002588        0.003352        5
  149            14260        0.002588        0.002943        0
  150            14355        0.002588        0.002738        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450        0.002582         0.00277        0
  152            14545         0.00256        0.002937        0
  153            14640         0.00255        0.003581        0
  154            14735        0.002531        0.004135        0
  155            14830        0.002531           1e+04        1
  156            14925        0.002492           1e+04        0
  157            15020        0.002492           2e+04        0
  158            15115         0.00249           4e+04        0
  159            15210         0.00249           9e+04        1
  160            15305        0.002489           6e+04        0
  161            15400        0.002467         1.1e+05        0
  162            15495        0.002467           1e+05        1
  163            15590        0.002464           9e+04        0
  164            15685        0.002463         1.7e+05        0
  165            15780        0.002463         1.8e+05        1
  166            15875        0.002463         2.3e+05        2
  167            15970        0.002463         1.5e+05        3
  168            16065        0.002463         1.6e+05        4
  169            16160        0.002463           9e+04        5
  170            16255        0.002463           6e+04        6
  171            16350        0.002463           3e+04        7
  172            16445         0.00246           2e+04        0
  173            16540        0.002459           1e+04        0
  174            16635        0.002459           1e+04        0
  175            16730        0.002459           3e+04        1
  176            16825        0.002459           3e+04        2
  177            16920        0.002459           1e+04        3
  178            17015        0.002455           1e+04        0
  179            17110        0.002454           1e+04        0
  180            17205        0.002453           1e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            17300         0.00245           1e+04        0
  182            17395         0.00245           3e+04        1
  183            17490         0.00245           7e+04        2
  184            17585         0.00245           3e+04        3
  185            17680        0.002449           1e+04        0
  186            17775        0.002449        0.006451        1
  187            17870        0.002392        0.005364        0
  188            17965         0.00238        0.005335        0
  189            18060         0.00238           3e+04        1
  190            18155         0.00238           5e+04        2
  191            18250         0.00238           4e+04        3
  192            18345        0.002376        0.004347        0
  193            18440        0.002376        0.004186        1
  194            18535        0.002368        0.003639        0
  195            18630        0.002368        0.003768        1
  196            18725        0.002354          0.0033        0
  197            18820        0.002354        0.003516        1
  198            18915        0.002354        0.003282        2
  199            19010        0.002354        0.003043        3
  200            19105        0.002354        0.002736        4
  201            19200        0.002354        0.002588        5
  202            19295        0.002344         0.00254        0
  203            19390        0.002341         0.00246        0
  204            19485        0.002335        0.002426        0
  205            19580        0.002334        0.002486        0
  206            19675        0.002333        0.002611        0
  207            19770        0.002331        0.003041        0
  208            19865        0.002329           1e+04        0
  209            19960        0.002325           3e+04        0
  210            20055        0.002325           7e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            20150        0.002325         1.7e+05        0
  212            20245        0.002325         1.5e+05        1
  213            20340        0.002325         1.6e+05        2
  214            20435        0.002325         1.2e+05        3
  215            20530        0.002325           7e+04        4
  216            20625        0.002325           9e+04        5
  217            20720        0.002325           5e+04        6
  218            20815        0.002325           4e+04        7
  219            20910        0.002325           2e+04        8
  220            21005        0.002325           1e+04        9
  221            21100        0.002324         0.00268        0
  222            21195        0.002321        0.002517        0
  223            21290         0.00232        0.002489        0
  224            21385        0.002318        0.002692        0
  225            21480        0.002309        0.003232        0
  226            21575        0.002309           0.004        1
  227            21670        0.002309        0.004024        2
  228            21765        0.002309        0.003888        0
  229            21860        0.002304        0.003943        0
  230            21955        0.002304           3e+04        1
  231            22050        0.002242        0.005526        0
  232            22145        0.002242           1e+04        1
  233            22240        0.002238        0.005166        0
  234            22335        0.002238           2e+04        1
  235            22430        0.002238         0.00479        2
  236            22525        0.002234        0.004198        0
  237            22620        0.002234        0.003857        1
  238            22715        0.002231        0.003632        0
  239            22810        0.002231        0.004071        1
  240            22905        0.002231        0.003569        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            23000        0.002231        0.003138        3
  242            23095        0.002231        0.002938        4
  243            23190        0.002212        0.002732        0
  244            23285        0.002179        0.002676        0
  245            23380        0.002175        0.002611        0
  246            23475        0.002172        0.002703        0
  247            23570        0.002172        0.003328        0
  248            23665        0.002172        0.004382        1
  249            23760        0.002171        0.004109        0
  250            23855        0.002171         0.00469        1
  251            23950        0.002171        0.004149        2
  252            24045        0.002171        0.003556        3
  253            24140        0.002171        0.003139        4
  254            24235        0.002168        0.002825        0
  255            24330        0.002168        0.002674        1
  256            24425        0.002164        0.002529        0
  257            24520        0.002161        0.002434        0
  258            24615        0.002148        0.002462        0
  259            24710        0.002136        0.002931        0
  260            24805        0.002136        0.003838        1
  261            24900        0.002125        0.004019        0
  262            24995        0.002125        0.004713        1
  263            25090        0.002116        0.004281        0
  264            25185        0.002116         0.00549        1
  265            25280        0.002115        0.004544        0
  266            25375        0.002114           1e+04        0
  267            25470        0.002084           3e+04        0
  268            25565        0.002084           4e+04        0
  269            25660        0.002084           7e+04        1
  270            25755        0.002084           4e+04        2

                                  Best           Mean      Stall
