
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.03011           8e+05        0
    2              295         0.03011         6.5e+05        1
    3              390         0.02224         5.7e+05        0
    4              485         0.02224         5.6e+05        1
    5              580         0.02224         5.8e+05        2
    6              675         0.02224         4.4e+05        3
    7              770         0.02224         3.6e+05        4
    8              865         0.02185         2.4e+05        0
    9              960         0.02144         1.8e+05        0
   10             1055         0.01625         1.6e+05        0
   11             1150         0.01431         1.7e+05        0
   12             1245         0.01431         1.9e+05        1
   13             1340         0.01334         2.1e+05        0
   14             1435           0.013         1.8e+05        0
   15             1530           0.013         1.8e+05        1
   16             1625         0.01287         2.1e+05        0
   17             1720         0.01287         1.5e+05        1
   18             1815         0.01287         1.7e+05        2
   19             1910         0.01287           2e+05        3
   20             2005         0.01084         2.1e+05        0
   21             2100         0.01084         1.7e+05        1
   22             2195         0.01084         1.4e+05        2
   23             2290         0.01079           1e+05        0
   24             2385         0.01079           9e+04        1
   25             2480        0.009997         1.5e+05        0
   26             2575        0.009997         1.3e+05        1
   27             2670        0.009741         1.6e+05        0
   28             2765         0.00944         1.2e+05        0
   29             2860        0.008838         1.8e+05        0
   30             2955        0.008838         1.9e+05        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.008668         1.8e+05        0
   32             3145        0.008668         1.9e+05        1
   33             3240        0.008668           2e+05        2
   34             3335        0.008668         1.6e+05        3
   35             3430        0.008266         1.3e+05        0
   36             3525        0.008266           8e+04        1
   37             3620        0.008266           7e+04        2
   38             3715        0.008266           6e+04        3
   39             3810        0.008262           3e+04        0
   40             3905        0.008211           2e+04        0
   41             4000        0.008183           2e+04        0
   42             4095          0.0077           5e+04        0
   43             4190          0.0077           1e+05        1
   44             4285          0.0077         1.3e+05        2
   45             4380         0.00675           1e+05        0
   46             4475         0.00657         1.4e+05        0
   47             4570        0.006567         1.4e+05        0
   48             4665        0.006567         1.5e+05        1
   49             4760        0.006567         1.9e+05        2
   50             4855        0.006228         1.5e+05        0
   51             4950        0.006211         1.8e+05        0
   52             5045        0.006211           2e+05        1
   53             5140        0.006211         2.1e+05        2
   54             5235        0.006211           1e+05        3
   55             5330        0.006211           7e+04        4
   56             5425        0.006211           3e+04        5
   57             5520        0.006051           2e+04        0
   58             5615        0.006029           2e+04        0
   59             5710        0.006029           5e+04        1
   60             5805        0.006029           2e+04        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.006027           2e+04        0
   62             5995        0.005968           2e+04        0
   63             6090        0.005795           3e+04        0
   64             6185        0.005784           6e+04        0
   65             6280        0.005769         1.1e+05        0
   66             6375        0.005769         1.8e+05        1
   67             6470        0.005769         1.6e+05        2
   68             6565        0.005769         1.3e+05        3
   69             6660        0.005769           9e+04        4
   70             6755        0.005769           8e+04        5
   71             6850        0.005761           8e+04        0
   72             6945        0.005761           5e+04        1
   73             7040        0.005753           3e+04        0
   74             7135        0.005753           2e+04        1
   75             7230        0.005753           1e+04        2
   76             7325        0.005723           1e+04        0
   77             7420        0.005723        0.008501        1
   78             7515        0.005723        0.007615        2
   79             7610         0.00572        0.006834        0
   80             7705         0.00572        0.006918        1
   81             7800        0.005718        0.006502        0
   82             7895        0.005677        0.006355        0
   83             7990        0.005676        0.007164        0
   84             8085        0.004992        0.008071        0
   85             8180        0.004962           3e+04        0
   86             8275        0.004935           6e+04        0
   87             8370        0.004935         1.2e+05        1
   88             8465        0.004935         1.2e+05        2
   89             8560        0.004935           9e+04        3
   90             8655        0.004935           3e+04        4

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.004935           3e+04        5
   92             8845        0.004935           3e+04        6
   93             8940        0.004935           2e+04        7
   94             9035        0.004911           1e+04        0
   95             9130         0.00471        0.005779        0
   96             9225        0.004643        0.005736        0
   97             9320        0.004643        0.006484        1
   98             9415        0.004538        0.006203        0
   99             9510         0.00453        0.007052        0
  100             9605        0.004395           1e+04        0
  101             9700        0.004371           4e+04        0
  102             9795        0.004371           2e+04        1
  103             9890        0.004367           9e+04        0
  104             9985        0.004367           7e+04        1
  105            10080        0.004367           9e+04        2
  106            10175        0.004367         1.1e+05        3
  107            10270        0.004342           7e+04        0
  108            10365        0.004342           4e+04        1
  109            10460        0.004342           2e+04        2
  110            10555        0.004307        0.008672        0
  111            10650        0.004297        0.007804        0
  112            10745        0.004295        0.008904        0
  113            10840        0.004236           1e+04        0
  114            10935        0.004222           7e+04        0
  115            11030        0.004168         1.1e+05        0
  116            11125        0.004168         1.1e+05        1
  117            11220        0.004168         1.2e+05        2
  118            11315        0.004168         1.2e+05        3
  119            11410        0.004168           1e+05        4
  120            11505        0.004168           5e+04        5

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.004168           4e+04        6
  122            11695        0.004154           2e+04        0
  123            11790        0.004144           1e+04        0
  124            11885        0.004142           5e+04        0
  125            11980        0.004121           4e+04        0
  126            12075         0.00412           4e+04        0
  127            12170         0.00412         1.4e+05        1
  128            12265         0.00412         1.9e+05        2
  129            12360         0.00412         1.3e+05        3
  130            12455         0.00412           7e+04        4
  131            12550         0.00412           7e+04        5
  132            12645          0.0041           3e+04        0
  133            12740        0.004081           2e+04        0
  134            12835        0.004081           3e+04        1
  135            12930        0.004078           2e+04        0
  136            13025        0.004078           2e+04        1
  137            13120        0.004078           1e+04        2
  138            13215        0.004078           1e+04        3
  139            13310        0.004078           2e+04        4
  140            13405        0.004078        0.005449        5
  141            13500        0.004075          0.0047        0
  142            13595        0.004069        0.004612        0
  143            13690        0.004068        0.004608        0
  144            13785        0.004065        0.004982        0
  145            13880        0.004065        0.006069        1
  146            13975        0.004065        0.006068        2
  147            14070        0.004065        0.005148        0
  148            14165        0.004061        0.005307        0
  149            14260        0.004061        0.005997        0
  150            14355        0.004034           1e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450        0.003994           4e+04        0
  152            14545        0.003994           8e+04        1
  153            14640        0.003994           5e+04        2
  154            14735        0.003973           5e+04        0
  155            14830        0.003973           4e+04        1
  156            14925        0.003973           2e+04        2
  157            15020        0.003973           1e+04        3
  158            15115        0.003973           1e+04        4
  159            15210        0.003922        0.007157        0
  160            15305        0.003922        0.005894        1
  161            15400        0.003922        0.005378        2
  162            15495        0.003903        0.004442        0
  163            15590        0.003903        0.004424        1
  164            15685        0.003608        0.004322        0
  165            15780        0.003555        0.004369        0
  166            15875        0.003504        0.004641        0
  167            15970        0.003504        0.005489        0
  168            16065        0.003498        0.007146        0
  169            16160        0.003479           2e+04        0
  170            16255        0.003474           8e+04        0
  171            16350        0.003467         1.3e+05        0
  172            16445        0.003465         1.7e+05        0
  173            16540        0.003465           1e+05        0
  174            16635        0.003465           7e+04        1
  175            16730        0.003465         1.4e+05        2
  176            16825        0.003465         1.1e+05        0
  177            16920        0.003465         1.9e+05        1
