
Single objective optimization:
24 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.02765         7.9e+05        0
    2              295         0.01556         6.2e+05        0
    3              390         0.01556         5.8e+05        1
    4              485         0.01556         5.5e+05        2
    5              580         0.01556         5.9e+05        3
    6              675         0.01556         5.2e+05        4
    7              770         0.01556         4.7e+05        5
    8              865         0.01525         3.1e+05        0
    9              960         0.01311         2.7e+05        0
   10             1055         0.01311         3.3e+05        1
   11             1150         0.01179           3e+05        0
   12             1245        0.009555         2.3e+05        0
   13             1340        0.009555         3.1e+05        1
   14             1435        0.008901         2.7e+05        0
   15             1530        0.008879         2.9e+05        0
   16             1625        0.008879         3.7e+05        1
   17             1720        0.008594         3.4e+05        0
   18             1815         0.00838         2.9e+05        0
   19             1910        0.008057         2.1e+05        0
   20             2005        0.007813         1.2e+05        0
   21             2100        0.007813           8e+04        1
   22             2195        0.007744         1.3e+05        0
   23             2290        0.007722           9e+04        0
   24             2385        0.007722           5e+04        1
   25             2480        0.007722         1.1e+05        2
   26             2575        0.007722           2e+05        3
   27             2670        0.007722         2.5e+05        4
   28             2765        0.007681         2.3e+05        0
   29             2860        0.007681         2.6e+05        1
   30             2955        0.007613         2.5e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.007533         2.6e+05        0
   32             3145        0.007388         2.4e+05        0
   33             3240        0.007388         2.9e+05        1
   34             3335         0.00736         3.2e+05        0
   35             3430         0.00736           3e+05        1
   36             3525         0.00736         3.3e+05        2
   37             3620         0.00736         2.9e+05        3
   38             3715        0.007348         2.9e+05        0
   39             3810        0.007348         2.6e+05        1
   40             3905        0.007307         2.7e+05        0
   41             4000        0.007307         1.9e+05        1
   42             4095        0.007307           2e+05        2
   43             4190        0.007307         1.5e+05        3
   44             4285        0.005761           9e+04        0
   45             4380        0.005761         1.1e+05        1
   46             4475        0.005761           5e+04        2
   47             4570        0.005659           5e+04        0
   48             4665        0.005659           2e+04        1
   49             4760        0.005364         0.01234        0
   50             4855        0.005142         0.01153        0
   51             4950        0.004767           3e+04        0
   52             5045        0.004096         1.3e+05        0
   53             5140        0.003769         2.1e+05        0
   54             5235        0.003322         2.2e+05        0
   55             5330        0.003294         2.7e+05        0
   56             5425        0.003294         2.2e+05        1
   57             5520        0.003294         2.1e+05        2
   58             5615        0.003271         2.1e+05        0
   59             5710        0.003178         1.8e+05        0
   60             5805        0.003118           1e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.003105           5e+04        0
   62             5995        0.003054           3e+04        0
   63             6090        0.003042           2e+04        0
   64             6185        0.002963           1e+04        0
   65             6280        0.002942           3e+04        0
   66             6375        0.002942           3e+04        1
   67             6470        0.002885           7e+04        0
   68             6565        0.002884           6e+04        0
   69             6660        0.002884           5e+04        1
   70             6755        0.002862         1.3e+05        0
   71             6850        0.002855         1.4e+05        0
   72             6945        0.002833           9e+04        0
   73             7040        0.002821           5e+04        0
   74             7135        0.002821           5e+04        1
   75             7230        0.002821         1.1e+05        2
   76             7325         0.00282         2.4e+05        0
   77             7420        0.002803         2.5e+05        0
   78             7515        0.002803         1.6e+05        1
   79             7610        0.002803         1.7e+05        2
   80             7705        0.002802         1.9e+05        0
   81             7800        0.002802         2.4e+05        1
   82             7895        0.002743         2.9e+05        0
   83             7990        0.002743         2.6e+05        1
   84             8085        0.002726         2.6e+05        0
   85             8180        0.002726         2.4e+05        0
   86             8275        0.002726         1.9e+05        1
   87             8370        0.002637         1.8e+05        0
   88             8465        0.002623           9e+04        0
   89             8560        0.002623           4e+04        1
   90             8655        0.002623         1.1e+05        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.002623         2.1e+05        3
   92             8845        0.002623         2.7e+05        4
   93             8940        0.002548         2.4e+05        0
   94             9035        0.002548         2.3e+05        1
   95             9130        0.002546         2.8e+05        0
   96             9225        0.002546         2.9e+05        1
   97             9320        0.002538         3.3e+05        0
   98             9415        0.002538           3e+05        0
   99             9510        0.002538         3.3e+05        1
  100             9605        0.002538           3e+05        0
  101             9700        0.002538         3.5e+05        1
  102             9795        0.002538         3.4e+05        2
  103             9890        0.002537         3.7e+05        0
  104             9985        0.002537         3.7e+05        0
  105            10080        0.002537         3.8e+05        0
  106            10175        0.002526         2.9e+05        0
  107            10270        0.002526         1.9e+05        1
  108            10365        0.002526         1.9e+05        2
  109            10460        0.002525         2.8e+05        0
  110            10555        0.002524         2.9e+05        0
  111            10650        0.002524         2.1e+05        1
  112            10745        0.002524         2.2e+05        0
  113            10840        0.002524         1.8e+05        1
  114            10935        0.002524         1.4e+05        2
  115            11030        0.002524         2.1e+05        3
  116            11125        0.002524         2.3e+05        4
  117            11220        0.002521         2.5e+05        0
  118            11315        0.002521         3.1e+05        1
  119            11410        0.002521         2.9e+05        2
  120            11505        0.002518         3.3e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.002518         2.4e+05        1
  122            11695        0.002518         1.7e+05        2
  123            11790        0.002518         1.5e+05        3
  124            11885        0.002514         1.2e+05        0
  125            11980         0.00251           9e+04        0
  126            12075        0.002506           7e+04        0
  127            12170          0.0025         1.8e+05        0
  128            12265          0.0025         2.4e+05        1
  129            12360        0.002497         2.6e+05        0
  130            12455        0.002497         2.6e+05        0
  131            12550        0.002497         2.7e+05        1
  132            12645        0.002492         2.7e+05        0
  133            12740         0.00249         3.2e+05        0
  134            12835         0.00249         2.5e+05        1
  135            12930         0.00249         3.1e+05        2
  136            13025        0.002489           3e+05        0
  137            13120        0.002489         3.1e+05        1
  138            13215        0.002488         3.4e+05        0
  139            13310        0.002488           4e+05        1
  140            13405        0.002488         3.7e+05        2
  141            13500        0.002485         3.4e+05        0
  142            13595        0.002484         3.7e+05        0
  143            13690        0.002484         3.5e+05        1
  144            13785        0.002484         2.9e+05        2
  145            13880        0.002484         2.9e+05        3
  146            13975        0.002477         2.5e+05        0
  147            14070        0.002477         2.4e+05        1
  148            14165        0.002476         1.7e+05        0
  149            14260        0.002476         2.3e+05        1
  150            14355        0.002476         2.2e+05        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450        0.002476         1.7e+05        3
  152            14545        0.002372           9e+04        0
  153            14640        0.002333         1.1e+05        0
  154            14735        0.002333         1.2e+05        1
  155            14830        0.002333         1.1e+05        2
  156            14925        0.002333           3e+04        3
  157            15020        0.002333           2e+04        0
  158            15115        0.002333           1e+04        1
  159            15210        0.002332           1e+04        0
  160            15305         0.00233           1e+04        0
  161            15400        0.002327         0.00488        0
  162            15495        0.002326           7e+04        0
  163            15590        0.002324         1.6e+05        0
  164            15685        0.002324         2.1e+05        0
  165            15780        0.002322         2.9e+05        0
  166            15875        0.002318         2.6e+05        0
  167            15970        0.002315         1.7e+05        0
  168            16065        0.002313           1e+05        0
  169            16160        0.002313           9e+04        0
  170            16255        0.002312           3e+04        0
  171            16350        0.002312           4e+04        0
  172            16445        0.002312           5e+04        1
  173            16540        0.002312         1.4e+05        0
  174            16635        0.002312           5e+04        0
  175            16730        0.002312           2e+04        1
  176            16825        0.002312         1.2e+05        2
  177            16920        0.002312         1.8e+05        3
  178            17015        0.002312         2.6e+05        4
  179            17110         0.00231         2.5e+05        0
  180            17205         0.00231         2.9e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            17300         0.00231         3.8e+05        1
  182            17395         0.00231         3.7e+05        2
  183            17490        0.002299           3e+05        0
  184            17585        0.002299         3.2e+05        0
  185            17680        0.002299         3.8e+05        1
  186            17775        0.002296         3.4e+05        0
  187            17870        0.002296           3e+05        1
  188            17965        0.002296         3.6e+05        2
  189            18060        0.002296         3.8e+05        3
  190            18155        0.002296         2.5e+05        0
  191            18250        0.002296         3.2e+05        1
  192            18345        0.002296         2.4e+05        2
  193            18440        0.002296         1.7e+05        3
  194            18535        0.002294         1.1e+05        0
  195            18630        0.002292           7e+04        0
  196            18725         0.00229           9e+04        0
  197            18820         0.00229         1.6e+05        1
  198            18915        0.002283         1.3e+05        0
  199            19010        0.002282         1.2e+05        0
  200            19105         0.00228         1.9e+05        0
  201            19200         0.00228         2.9e+05        1
  202            19295         0.00228         3.2e+05        2
  203            19390         0.00228         3.1e+05        3
  204            19485        0.002278         2.9e+05        0
  205            19580        0.002278         3.2e+05        1
  206            19675        0.002278         2.2e+05        2
  207            19770        0.002278         1.4e+05        3
  208            19865        0.002277           1e+05        0
  209            19960        0.002268           6e+04        0
  210            20055        0.002254           1e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            20150        0.002253         1.7e+05        0
  212            20245        0.002251         2.2e+05        0
  213            20340        0.002248         2.9e+05        0
  214            20435        0.002247         2.9e+05        0
  215            20530        0.002247         2.2e+05        1
  216            20625        0.002246         1.9e+05        0
  217            20720        0.002246         1.4e+05        1
  218            20815        0.002246         1.9e+05        2
  219            20910        0.002246         2.5e+05        3
  220            21005        0.002246         2.5e+05        4
  221            21100        0.002246         2.8e+05        5
  222            21195        0.002246         2.3e+05        6
  223            21290        0.002246         1.4e+05        7
  224            21385        0.002246         1.2e+05        8
  225            21480        0.002246           8e+04        9
  226            21575        0.002226           4e+04        0
  227            21670        0.002217           2e+04        0
  228            21765        0.002217           2e+04        0
  229            21860        0.002217           1e+04        1
  230            21955        0.002217        0.004612        2
  231            22050         0.00221           1e+04        0
  232            22145         0.00221        0.004094        1
  233            22240        0.002209        0.003621        0
  234            22335        0.002207        0.003883        0
  235            22430        0.002207           2e+04        1
  236            22525        0.002206        0.004383        0
  237            22620        0.002204           2e+04        0
  238            22715        0.002203           8e+04        0
  239            22810          0.0022         1.2e+05        0
  240            22905          0.0022         1.6e+05        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            23000          0.0022         2.5e+05        2
  242            23095        0.002198         2.1e+05        0
  243            23190        0.002194           2e+05        0
