
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.03151         8.1e+05        0
    2              295         0.03151         6.8e+05        1
    3              390         0.03151         5.6e+05        2
    4              485         0.03049         5.2e+05        0
    5              580         0.02776         5.4e+05        0
    6              675         0.02776         3.8e+05        1
    7              770         0.02776         4.1e+05        2
    8              865         0.02776         3.1e+05        3
    9              960          0.0269         2.3e+05        0
   10             1055         0.02526         1.9e+05        0
   11             1150         0.02526         2.7e+05        1
   12             1245         0.02179         2.2e+05        0
   13             1340         0.02179         2.6e+05        1
   14             1435         0.02166         1.8e+05        0
   15             1530         0.02166         1.8e+05        1
   16             1625         0.02155         1.9e+05        0
   17             1720         0.02155         2.1e+05        1
   18             1815         0.02092         1.9e+05        0
   19             1910         0.02025         1.7e+05        0
   20             2005          0.0198         1.3e+05        0
   21             2100          0.0198         1.3e+05        1
   22             2195         0.01967         1.1e+05        0
   23             2290         0.01967           8e+04        1
   24             2385         0.01967           9e+04        2
   25             2480         0.01955         1.2e+05        0
   26             2575         0.01955           1e+05        1
   27             2670         0.01955         1.2e+05        2
   28             2765         0.01955         1.3e+05        3
   29             2860         0.01954           6e+04        0
   30             2955         0.01954           9e+04        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01944           5e+04        0
   32             3145          0.0194           1e+05        0
   33             3240         0.01907         1.1e+05        0
   34             3335         0.01907         1.3e+05        1
   35             3430         0.01907         1.7e+05        2
   36             3525         0.01907         1.2e+05        3
   37             3620         0.01906           9e+04        0
   38             3715         0.01896         1.1e+05        0
   39             3810         0.01895           1e+05        0
   40             3905         0.01895         1.5e+05        0
   41             4000         0.01893           1e+05        0
   42             4095         0.01892           1e+05        0
   43             4190         0.01892           9e+04        1
   44             4285         0.01892           2e+05        2
   45             4380          0.0189         1.1e+05        0
   46             4475          0.0189         1.5e+05        1
   47             4570         0.01888         1.5e+05        0
   48             4665         0.01888         1.7e+05        1
   49             4760         0.01888         1.6e+05        2
   50             4855         0.01888         1.6e+05        3
   51             4950         0.01869           1e+05        0
   52             5045         0.01869           9e+04        1
   53             5140         0.01869           1e+05        2
   54             5235         0.01811           7e+04        0
   55             5330         0.01693           6e+04        0
   56             5425         0.01517           8e+04        0
   57             5520         0.01517         1.6e+05        1
   58             5615         0.01365         1.2e+05        0
   59             5710         0.01322         1.3e+05        0
   60             5805         0.01322         1.9e+05        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900           0.013         2.2e+05        0
   62             5995         0.01295         1.6e+05        0
   63             6090         0.01295         1.6e+05        0
   64             6185         0.01291           1e+05        0
   65             6280         0.01263           2e+04        0
   66             6375         0.01263           7e+04        1
   67             6470         0.01262         1.1e+05        0
   68             6565         0.01236           9e+04        0
   69             6660         0.01236           4e+04        1
   70             6755         0.01236         1.1e+05        2
   71             6850         0.01236         1.1e+05        3
   72             6945         0.01236           9e+04        4
   73             7040         0.01236           9e+04        5
   74             7135         0.01179           6e+04        0
   75             7230         0.01171           7e+04        0
   76             7325         0.01139           6e+04        0
   77             7420         0.01139           6e+04        1
   78             7515         0.01139           8e+04        2
   79             7610         0.01139           5e+04        3
   80             7705         0.01138           2e+04        0
   81             7800         0.01138           1e+04        1
   82             7895         0.01138          0.0177        2
   83             7990         0.01138           1e+04        0
   84             8085         0.01128         0.01445        0
   85             8180         0.01113           2e+04        0
   86             8275         0.01095         0.02252        0
   87             8370         0.01073           9e+04        0
   88             8465         0.01073           1e+05        1
   89             8560         0.01073         1.3e+05        2
   90             8655         0.01053         1.1e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750         0.01053           8e+04        1
   92             8845         0.01053           6e+04        2
   93             8940         0.01053           8e+04        3
   94             9035          0.0105           6e+04        0
   95             9130         0.01028           5e+04        0
   96             9225        0.009981           6e+04        0
   97             9320        0.009981         1.2e+05        1
   98             9415        0.009981           8e+04        2
   99             9510        0.009981           9e+04        3
  100             9605        0.009981           5e+04        4
  101             9700        0.009946           3e+04        0
  102             9795          0.0098           1e+04        0
  103             9890        0.009725           3e+04        0
  104             9985        0.009715           8e+04        0
  105            10080        0.009572         1.2e+05        0
  106            10175        0.009562         1.3e+05        0
  107            10270        0.009556           1e+05        0
  108            10365        0.009555           8e+04        0
  109            10460        0.009555           2e+04        1
  110            10555        0.009555         1.2e+05        2
  111            10650        0.009555         1.4e+05        3
  112            10745        0.009555           1e+05        4
  113            10840        0.009555           8e+04        5
  114            10935        0.009555           7e+04        6
  115            11030        0.009555           3e+04        7
  116            11125        0.009553           2e+04        0
  117            11220        0.009553           2e+04        1
  118            11315        0.009553           1e+04        2
  119            11410        0.009551         0.01074        0
  120            11505        0.009522         0.01005        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.009521          0.0102        0
  122            11695        0.009515         0.01167        0
  123            11790        0.009515           2e+04        1
  124            11885         0.00951           2e+04        0
  125            11980        0.009384           2e+04        0
  126            12075        0.009351           3e+04        0
  127            12170        0.009324         1.2e+05        0
  128            12265        0.009324         1.3e+05        1
  129            12360        0.009265           2e+05        0
  130            12455        0.009265         2.6e+05        1
  131            12550        0.009265         1.6e+05        2
  132            12645        0.009265         1.7e+05        3
  133            12740        0.009265           8e+04        4
  134            12835        0.009265           7e+04        5
  135            12930        0.009265           2e+04        6
  136            13025        0.009265         0.01456        7
  137            13120        0.009203         0.01196        0
  138            13215        0.009183          0.0115        0
  139            13310        0.009177         0.01044        0
  140            13405        0.009174         0.01256        0
  141            13500        0.009029           3e+04        0
  142            13595        0.009029           5e+04        1
  143            13690        0.009029           5e+04        2
  144            13785        0.009029           3e+04        3
  145            13880         0.00898           2e+04        0
