
Single objective optimization:
24 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.01762         7.8e+05        0
    2              295         0.01762         6.8e+05        1
    3              390         0.01762         5.9e+05        2
    4              485         0.01762           6e+05        3
    5              580         0.01762         5.8e+05        4
    6              675         0.01762         5.4e+05        5
    7              770         0.01762         4.4e+05        6
    8              865          0.0122         2.9e+05        0
    9              960          0.0113         3.3e+05        0
   10             1055          0.0113         2.8e+05        1
   11             1150        0.007451         2.7e+05        0
   12             1245        0.003905         2.7e+05        0
   13             1340        0.003905         2.6e+05        1
   14             1435        0.003751         2.6e+05        0
   15             1530        0.003751         2.7e+05        1
   16             1625        0.002541         3.2e+05        0
   17             1720        0.002509         3.1e+05        0
   18             1815        0.002509         3.3e+05        1
   19             1910        0.002506         3.2e+05        0
   20             2005        0.002504         3.3e+05        0
   21             2100        0.002492         3.4e+05        0
   22             2195        0.002492         2.9e+05        1
   23             2290         0.00249         2.1e+05        0
   24             2385        0.002489         1.5e+05        0
   25             2480        0.002489         1.3e+05        1
   26             2575        0.002489         1.8e+05        2
   27             2670        0.002411         1.8e+05        0
   28             2765        0.002367         1.4e+05        0
   29             2860        0.002367         1.2e+05        1
   30             2955        0.002343         1.1e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.002343         1.1e+05        1
   32             3145        0.002253         1.2e+05        0
   33             3240        0.002253         1.1e+05        1
   34             3335        0.002253           1e+05        2
   35             3430        0.002253         1.7e+05        3
   36             3525        0.002253         2.1e+05        4
   37             3620        0.002253         2.3e+05        5
   38             3715        0.002253         2.9e+05        6
   39             3810        0.002253         2.6e+05        7
   40             3905        0.002253         2.2e+05        8
   41             4000        0.002253         1.6e+05        9
   42             4095        0.002127         1.2e+05        0
   43             4190        0.002082           8e+04        0
   44             4285        0.001904         1.4e+05        0
   45             4380        0.001904         1.9e+05        1
   46             4475        0.001904         2.1e+05        2
   47             4570        0.001904           2e+05        3
   48             4665        0.001863         1.3e+05        0
   49             4760         0.00182         1.6e+05        0
   50             4855        0.001807         2.1e+05        0
   51             4950        0.001802         2.7e+05        0
   52             5045        0.001758         3.1e+05        0
   53             5140        0.001706         2.9e+05        0
   54             5235        0.001706         2.9e+05        1
   55             5330        0.001706         3.3e+05        2
   56             5425          0.0017         3.3e+05        0
   57             5520          0.0017         3.6e+05        1
   58             5615          0.0017         3.4e+05        2
   59             5710        0.001686         3.3e+05        0
   60             5805        0.001684         3.2e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.001684         3.3e+05        1
   62             5995        0.001684         3.2e+05        2
   63             6090        0.001684         3.6e+05        0
   64             6185        0.001684         3.4e+05        1
   65             6280        0.001684         3.2e+05        0
   66             6375        0.001676         2.9e+05        0
   67             6470        0.001676           3e+05        0
   68             6565        0.001676         3.6e+05        1
   69             6660        0.001675         3.6e+05        0
   70             6755        0.001674         3.8e+05        0
   71             6850        0.001672         3.7e+05        0
   72             6945        0.001582         3.1e+05        0
   73             7040        0.001582         2.2e+05        1
   74             7135        0.001582           2e+05        2
   75             7230        0.001581         2.6e+05        0
   76             7325        0.001578         1.9e+05        0
   77             7420        0.001515         1.2e+05        0
   78             7515        0.001476           7e+04        0
   79             7610        0.001476           4e+04        1
   80             7705        0.001475         1.3e+05        0
   81             7800        0.001437           8e+04        0
Optimization terminated: minimum fitness limit reached.
