
Single objective optimization:
24 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200          0.0155         7.8e+05        0
    2              295          0.0155         6.7e+05        1
    3              390          0.0155         6.3e+05        2
    4              485          0.0155         5.9e+05        3
    5              580          0.0155         5.3e+05        4
    6              675         0.01368         4.3e+05        0
    7              770         0.01368         3.5e+05        1
    8              865         0.01308         3.2e+05        0
    9              960         0.01308         3.3e+05        1
   10             1055         0.01288         3.5e+05        0
   11             1150         0.01288         3.7e+05        1
   12             1245        0.009865         3.5e+05        0
   13             1340        0.009047         3.9e+05        0
   14             1435          0.0089         3.9e+05        0
   15             1530          0.0089         2.9e+05        1
   16             1625        0.008542         3.6e+05        0
   17             1720        0.007454           3e+05        0
   18             1815         0.00735         2.5e+05        0
   19             1910         0.00735         2.1e+05        1
   20             2005         0.00735         2.1e+05        2
   21             2100         0.00735         2.8e+05        3
   22             2195         0.00735         3.3e+05        4
   23             2290         0.00735         3.1e+05        5
   24             2385         0.00735         3.2e+05        6
   25             2480        0.006237         2.6e+05        0
   26             2575        0.006237         2.8e+05        1
   27             2670        0.006197         3.4e+05        0
   28             2765        0.006197         2.9e+05        1
   29             2860        0.006191         2.7e+05        0
   30             2955        0.006113         2.5e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.005951         2.1e+05        0
   32             3145        0.005951         3.2e+05        1
   33             3240        0.005949           3e+05        0
   34             3335        0.005949         2.9e+05        1
   35             3430        0.005914         2.6e+05        0
   36             3525        0.005891         3.3e+05        0
   37             3620        0.005712         3.7e+05        0
   38             3715        0.005708           3e+05        0
   39             3810        0.005645           2e+05        0
   40             3905        0.005566         1.5e+05        0
   41             4000        0.005362           7e+04        0
   42             4095        0.005056           5e+04        0
   43             4190        0.004899           4e+04        0
   44             4285        0.004787           1e+04        0
   45             4380        0.004617           2e+04        0
   46             4475        0.004242           2e+04        0
   47             4570        0.004143           4e+04        0
   48             4665        0.004049           4e+04        0
   49             4760        0.004049           2e+04        1
   50             4855        0.004047         1.4e+05        0
   51             4950        0.004047         1.1e+05        1
   52             5045        0.004034         1.8e+05        0
   53             5140        0.004033         1.2e+05        0
   54             5235        0.004014           6e+04        0
   55             5330        0.003768           6e+04        0
   56             5425        0.003755           4e+04        0
   57             5520        0.003722           3e+04        0
   58             5615        0.003722           4e+04        0
   59             5710        0.003623           5e+04        0
   60             5805        0.003572           4e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.003572           3e+04        1
   62             5995        0.003572         1.3e+05        0
   63             6090        0.003572           1e+05        1
   64             6185        0.003572         1.6e+05        2
   65             6280        0.003571         2.4e+05        0
   66             6375        0.003544         2.4e+05        0
   67             6470         0.00353           2e+05        0
   68             6565         0.00353           8e+04        0
   69             6660        0.003528           7e+04        0
   70             6755        0.003528           5e+04        1
   71             6850        0.003528         1.5e+05        2
   72             6945        0.003528         2.7e+05        0
   73             7040        0.003528           3e+05        0
   74             7135        0.003524         1.9e+05        0
   75             7230        0.003524         1.5e+05        1
   76             7325        0.003524         1.4e+05        0
   77             7420        0.003524           8e+04        0
   78             7515        0.003524           3e+04        1
   79             7610        0.003524         1.2e+05        2
   80             7705        0.003524         2.1e+05        3
   81             7800        0.003524         2.8e+05        4
   82             7895        0.003524         3.2e+05        5
   83             7990        0.003523         2.6e+05        0
   84             8085        0.003523         2.8e+05        1
   85             8180        0.003523         3.4e+05        2
   86             8275        0.003522         2.8e+05        0
   87             8370        0.003522           2e+05        0
   88             8465        0.003514         2.1e+05        0
   89             8560        0.003512           2e+05        0
   90             8655        0.003512         3.1e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750         0.00351           3e+05        0
   92             8845        0.003509           2e+05        0
   93             8940        0.003509         1.5e+05        0
   94             9035        0.003509           8e+04        0
   95             9130        0.003497           4e+04        0
   96             9225        0.003496           6e+04        0
   97             9320        0.003496           5e+04        1
   98             9415        0.003496           1e+05        0
   99             9510        0.003496         1.2e+05        1
  100             9605        0.003496         1.7e+05        2
  101             9700        0.003496         2.6e+05        3
  102             9795        0.003492         2.9e+05        0
  103             9890        0.003492         2.9e+05        1
  104             9985        0.003492         3.4e+05        2
  105            10080        0.003492         3.9e+05        0
  106            10175        0.003492         3.4e+05        1
  107            10270        0.003492         3.2e+05        2
  108            10365        0.003492         2.8e+05        0
  109            10460         0.00349         2.8e+05        0
  110            10555         0.00349         3.4e+05        1
  111            10650         0.00349         2.9e+05        0
