
Single objective optimization:
24 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.04463         7.8e+05        0
    2              295         0.04463         6.7e+05        1
    3              390         0.04463         6.8e+05        2
    4              485         0.04463         6.2e+05        3
    5              580         0.01672         6.4e+05        0
    6              675          0.0119         4.8e+05        0
    7              770          0.0119         4.6e+05        1
    8              865          0.0119         5.1e+05        2
    9              960          0.0119         4.6e+05        3
   10             1055          0.0119           4e+05        4
   11             1150          0.0119         2.9e+05        5
   12             1245         0.01146           2e+05        0
   13             1340         0.01146         1.8e+05        1
   14             1435        0.009199         1.8e+05        0
   15             1530        0.009187         1.8e+05        0
   16             1625        0.008196         2.7e+05        0
   17             1720        0.008196         3.4e+05        1
   18             1815        0.007942         2.6e+05        0
   19             1910        0.007942           3e+05        1
   20             2005        0.007941         2.8e+05        0
   21             2100        0.007938         3.7e+05        0
   22             2195        0.007904         3.1e+05        0
   23             2290        0.007897         3.4e+05        0
   24             2385         0.00786         2.7e+05        0
   25             2480        0.007835         1.9e+05        0
   26             2575        0.007733         1.3e+05        0
   27             2670        0.007712           1e+05        0
   28             2765        0.007555           4e+04        0
   29             2860        0.007428           3e+04        0
   30             2955        0.007428           1e+04        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.007412         1.5e+05        0
   32             3145        0.007342         1.3e+05        0
   33             3240        0.007342         1.1e+05        1
   34             3335         0.00732         1.9e+05        0
   35             3430        0.007183         1.4e+05        0
   36             3525        0.007183         1.3e+05        1
   37             3620        0.007183         1.9e+05        2
   38             3715        0.007178         2.6e+05        0
   39             3810        0.007154         2.2e+05        0
   40             3905        0.007154         1.2e+05        0
   41             4000        0.007154           7e+04        1
   42             4095        0.007132         1.6e+05        0
   43             4190        0.007132         1.1e+05        1
   44             4285        0.007132         2.3e+05        2
   45             4380        0.007132         2.7e+05        3
   46             4475        0.007119         2.7e+05        0
   47             4570        0.007112         3.4e+05        0
   48             4665        0.007112         3.3e+05        1
   49             4760        0.007112         2.9e+05        2
   50             4855        0.007112         3.6e+05        3
   51             4950        0.007112         3.1e+05        4
   52             5045        0.007112         2.9e+05        5
   53             5140        0.007112         2.5e+05        6
   54             5235        0.007111         1.9e+05        0
   55             5330        0.006998         1.5e+05        0
   56             5425         0.00653           1e+05        0
   57             5520         0.00653           2e+05        1
   58             5615        0.006528           2e+05        0
   59             5710        0.006451           2e+05        0
   60             5805         0.00615         2.2e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900         0.00615         2.7e+05        0
   62             5995         0.00614         3.1e+05        0
   63             6090        0.006041         1.8e+05        0
   64             6185        0.006041           9e+04        1
   65             6280        0.006028         1.3e+05        0
   66             6375         0.00596           6e+04        0
   67             6470         0.00596           2e+04        0
   68             6565         0.00596           2e+04        1
   69             6660         0.00596         1.3e+05        2
   70             6755        0.005959         2.2e+05        0
   71             6850        0.005936         2.5e+05        0
   72             6945        0.005936         2.1e+05        1
   73             7040         0.00591           2e+05        0
   74             7135         0.00591         1.4e+05        1
   75             7230         0.00591         2.1e+05        2
   76             7325        0.005725         2.4e+05        0
   77             7420        0.005653         2.9e+05        0
   78             7515        0.005653         1.6e+05        1
   79             7610        0.005448         1.8e+05        0
   80             7705        0.005448         1.2e+05        1
   81             7800        0.005448         1.8e+05        2
   82             7895        0.005448         2.1e+05        3
   83             7990        0.005382         2.3e+05        0
   84             8085        0.005382         2.8e+05        1
   85             8180        0.005382         2.9e+05        2
   86             8275        0.005382           3e+05        3
   87             8370        0.005382         2.7e+05        4
   88             8465        0.005382         2.7e+05        5
   89             8560        0.005382         1.9e+05        6
   90             8655        0.005207         1.3e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750         0.00508           9e+04        0
   92             8845        0.004718           8e+04        0
   93             8940        0.004718         1.6e+05        1
   94             9035        0.004717         1.8e+05        0
   95             9130        0.004601         1.4e+05        0
   96             9225        0.004601         1.7e+05        1
   97             9320        0.004601           2e+05        2
   98             9415        0.004488         2.2e+05        0
   99             9510        0.004444         1.9e+05        0
  100             9605        0.004444         2.2e+05        1
  101             9700        0.004444         2.1e+05        2
  102             9795        0.004444         2.6e+05        3
  103             9890        0.004444         1.8e+05        4
  104             9985        0.004442         1.2e+05        0
  105            10080        0.004395         1.4e+05        0
  106            10175        0.004359         1.5e+05        0
  107            10270         0.00435         1.2e+05        0
  108            10365        0.004278         1.6e+05        0
  109            10460        0.004278         2.8e+05        1
  110            10555        0.004278         2.8e+05        2
  111            10650        0.004278         2.5e+05        3
  112            10745        0.004278         1.7e+05        4
  113            10840        0.004278         1.3e+05        5
  114            10935        0.004275           6e+04        0
  115            11030        0.004275           4e+04        1
  116            11125        0.004275           4e+04        2
  117            11220        0.004275           2e+04        3
  118            11315        0.004258           2e+04        0
  119            11410        0.004238           2e+04        0
  120            11505        0.004238           2e+04        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.004238        0.004801        2
  122            11695        0.004238        0.004737        3
  123            11790        0.004237         0.00448        0
  124            11885        0.004227        0.004379        0
  125            11980        0.004198        0.004412        0
  126            12075        0.004198        0.004635        0
  127            12170        0.004195           1e+04        0
  128            12265        0.004189           4e+04        0
  129            12360        0.004173           7e+04        0
  130            12455        0.004173         1.2e+05        0
  131            12550        0.004171         2.4e+05        0
  132            12645         0.00417         2.9e+05        0
  133            12740        0.004168         3.3e+05        0
  134            12835        0.004138         2.6e+05        0
  135            12930        0.004095         1.4e+05        0
  136            13025        0.004095         1.3e+05        0
  137            13120        0.004074           6e+04        0
  138            13215        0.004052           4e+04        0
  139            13310        0.004051           3e+04        0
  140            13405        0.004048           3e+04        0
  141            13500        0.004042           4e+04        0
  142            13595        0.004042           2e+04        1
  143            13690        0.004037         1.2e+05        0
  144            13785        0.004031           7e+04        0
  145            13880        0.004031           6e+04        1
  146            13975        0.003981         1.2e+05        0
  147            14070        0.003962           7e+04        0
  148            14165        0.003962           7e+04        1
  149            14260        0.003962         1.1e+05        0
  150            14355        0.003955           9e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450        0.003955           5e+04        1
  152            14545        0.003948         1.2e+05        0
  153            14640        0.003947           6e+04        0
  154            14735        0.003947           5e+04        0
  155            14830        0.003947           2e+04        0
  156            14925        0.003941           2e+04        0
  157            15020        0.003941           2e+04        1
  158            15115        0.003939         1.2e+05        0
  159            15210        0.003939           1e+05        1
  160            15305         0.00392         1.3e+05        0
  161            15400         0.00392           8e+04        1
  162            15495        0.003914         1.8e+05        0
  163            15590        0.003908         1.1e+05        0
  164            15685        0.003899           6e+04        0
  165            15780        0.003899           6e+04        1
  166            15875        0.003898         1.2e+05        0
  167            15970        0.003897           7e+04        0
  168            16065        0.003897           7e+04        1
  169            16160        0.003896         1.7e+05        0
  170            16255        0.003896         1.6e+05        1
  171            16350        0.003896         1.5e+05        2
  172            16445        0.003896         2.3e+05        3
  173            16540        0.003895         3.4e+05        0
  174            16635        0.003895         3.6e+05        1
  175            16730        0.003895         3.7e+05        2
  176            16825        0.003895         3.9e+05        3
  177            16920        0.003895         3.3e+05        0
  178            17015        0.003894         3.4e+05        0
  179            17110        0.003893         3.3e+05        0
  180            17205        0.003893           4e+05        1

                                  Best           Mean      Stall
