
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.02851          0.0319        0
    2              295         0.02819         0.03097        0
    3              390         0.02809         0.03019        0
    4              485         0.02784         0.02965        0
    5              580         0.02739         0.02929        0
    6              675         0.02713         0.02879        0
    7              770         0.02619         0.02849        0
    8              865         0.02605         0.02809        0
    9              960          0.0258         0.02763        0
   10             1055          0.0258         0.02717        1
   11             1150         0.02547          0.0269        0
   12             1245         0.02541         0.02658        0
   13             1340           0.025         0.02628        0
   14             1435         0.02494         0.02593        0
   15             1530         0.02462         0.02573        0
   16             1625         0.02462         0.02547        1
   17             1720         0.02432         0.02529        0
   18             1815         0.02432          0.0252        1
   19             1910         0.02417         0.02509        0
   20             2005         0.02408         0.02498        0
   21             2100         0.02392         0.02485        0
   22             2195         0.02386         0.02476        0
   23             2290         0.02362         0.02457        0
   24             2385         0.02356         0.02442        0
   25             2480         0.02346         0.02439        0
   26             2575         0.02346         0.02444        1
   27             2670         0.02346         0.02418        2
   28             2765         0.02338           0.024        0
   29             2860         0.02331         0.02392        0
   30             2955         0.02331         0.02417        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.02329         0.02388        0
   32             3145         0.02329         0.02413        0
   33             3240         0.02329         0.02433        1
   34             3335         0.02329         0.02401        2
   35             3430         0.02328         0.02391        0
   36             3525         0.02328         0.02374        1
   37             3620         0.02324         0.02372        0
   38             3715         0.02324         0.02373        1
   39             3810         0.02323         0.02358        0
   40             3905         0.02323          0.0236        1
   41             4000         0.02317         0.02361        0
   42             4095         0.02307         0.02371        0
   43             4190         0.02301         0.02395        0
   44             4285         0.02296         0.02407        0
   45             4380         0.02296         0.02411        1
   46             4475         0.02296         0.02389        2
   47             4570         0.02296          0.0235        3
   48             4665         0.02293         0.02334        0
   49             4760         0.02279         0.02334        0
   50             4855         0.02279         0.02346        1
   51             4950         0.02263         0.02343        0
   52             5045         0.02263         0.02332        1
   53             5140         0.02245          0.0232        0
   54             5235         0.02245         0.02317        1
   55             5330         0.02245         0.02304        2
   56             5425         0.02244         0.02298        0
   57             5520         0.02244         0.02293        1
   58             5615         0.02244         0.02291        2
   59             5710         0.02238         0.02281        0
   60             5805         0.02233         0.02281        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900         0.02233         0.02275        1
   62             5995         0.02232         0.02273        0
   63             6090          0.0223         0.02265        0
   64             6185          0.0223         0.02283        1
   65             6280         0.02219         0.02283        0
   66             6375         0.02212         0.02281        0
   67             6470         0.02211         0.02299        0
   68             6565          0.0221         0.02314        0
   69             6660         0.02209         0.02329        0
   70             6755         0.02207         0.02319        0
   71             6850         0.02207         0.02332        1
   72             6945         0.02207         0.02296        2
   73             7040         0.02206         0.02278        0
   74             7135         0.02206         0.02268        1
   75             7230         0.02206          0.0225        2
   76             7325         0.02205          0.0225        0
   77             7420         0.02204         0.02253        0
   78             7515         0.02204         0.02251        1
   79             7610         0.02204         0.02238        2
   80             7705         0.02195         0.02235        0
   81             7800         0.02195         0.02237        1
   82             7895         0.02195         0.02224        0
   83             7990         0.02195         0.02224        1
   84             8085         0.02195         0.02223        2
   85             8180         0.02195         0.02217        3
   86             8275         0.02192         0.02211        0
   87             8370         0.02192          0.0221        1
   88             8465         0.02182         0.02207        0
   89             8560         0.02175         0.02207        0
   90             8655         0.02161         0.02214        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750         0.02155         0.02224        0
   92             8845         0.02155         0.02234        1
   93             8940         0.02151         0.02218        0
   94             9035         0.02149         0.02226        0
   95             9130         0.02142         0.02235        0
   96             9225          0.0214          0.0226        0
   97             9320          0.0214         0.02282        1
   98             9415          0.0214         0.02258        2
   99             9510          0.0214         0.02205        3
  100             9605          0.0214         0.02194        0
  101             9700         0.02138          0.0219        0
  102             9795         0.02137         0.02211        0
  103             9890         0.02137          0.0224        1
  104             9985         0.02137         0.02233        2
  105            10080         0.02137         0.02204        3
  106            10175         0.02137         0.02193        4
  107            10270         0.02135         0.02187        0
  108            10365         0.02135         0.02165        1
  109            10460         0.02135          0.0216        2
  110            10555         0.02135         0.02154        3
  111            10650         0.02135         0.02146        4
  112            10745         0.02135         0.02143        5
  113            10840         0.02134         0.02141        0
  114            10935         0.02133         0.02141        0
  115            11030         0.02131          0.0214        0
  116            11125         0.02119         0.02141        0
  117            11220         0.02119         0.02145        0
  118            11315         0.02115         0.02148        0
  119            11410         0.02114         0.02157        0
  120            11505         0.02111         0.02178        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600         0.02111         0.02229        1
  122            11695         0.02111         0.02214        2
  123            11790         0.02111         0.02201        3
  124            11885         0.02111         0.02177        4
  125            11980         0.02107         0.02163        0
  126            12075         0.02106         0.02166        0
  127            12170         0.02106          0.0217        1
  128            12265         0.02106         0.02147        2
  129            12360         0.02106         0.02139        3
  130            12455         0.02093         0.02127        0
  131            12550         0.02093         0.02121        1
  132            12645         0.02093         0.02117        2
  133            12740         0.02084         0.02111        0
  134            12835          0.0208         0.02106        0
  135            12930         0.02074         0.02102        0
  136            13025         0.02073         0.02108        0
  137            13120         0.02067         0.02123        0
  138            13215         0.02067         0.02161        1
  139            13310         0.02055         0.02139        0
  140            13405         0.02055          0.0215        1
  141            13500          0.0205         0.02135        0
  142            13595          0.0205         0.02141        1
  143            13690         0.02047         0.02142        0
  144            13785         0.02042         0.02145        0
  145            13880         0.02042         0.02191        1
  146            13975         0.02042         0.02171        2
  147            14070         0.02042          0.0215        3
  148            14165         0.02042         0.02121        4
  149            14260         0.02037         0.02087        0
  150            14355          0.0203         0.02081        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450         0.02021         0.02085        0
  152            14545         0.02019         0.02125        0
  153            14640          0.0201         0.02147        0
  154            14735         0.02008          0.0214        0
  155            14830         0.02008         0.02166        1
  156            14925         0.02008         0.02118        2
  157            15020         0.02008         0.02094        3
  158            15115         0.02005         0.02061        0
  159            15210         0.02003         0.02059        0
  160            15305            0.02         0.02076        0
  161            15400         0.01995         0.02126        0
  162            15495         0.01995         0.02138        1
  163            15590         0.01995         0.02131        2
  164            15685         0.01995         0.02084        3
  165            15780         0.01988         0.02059        0
  166            15875         0.01988         0.02074        1
  167            15970         0.01988          0.0207        2
  168            16065         0.01988         0.02043        3
  169            16160         0.01988         0.02018        4
  170            16255         0.01981          0.0201        0
  171            16350         0.01981         0.02006        0
  172            16445         0.01977          0.0201        0
  173            16540         0.01974         0.02021        0
  174            16635         0.01974         0.02042        1
  175            16730         0.01968         0.02035        0
  176            16825         0.01967         0.02031        0
  177            16920         0.01967         0.02066        1
  178            17015         0.01964         0.02049        0
  179            17110         0.01964         0.02081        1
  180            17205         0.01964          0.0205        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            17300         0.01964         0.02027        3
  182            17395         0.01964         0.02008        4
  183            17490         0.01964            0.02        5
  184            17585         0.01959         0.01987        0
  185            17680         0.01959         0.01981        1
  186            17775         0.01958         0.01974        0
  187            17870         0.01952         0.01972        0
  188            17965         0.01952         0.01976        0
  189            18060         0.01949         0.01985        0
  190            18155         0.01944         0.02004        0
  191            18250         0.01939         0.02038        0
  192            18345          0.0193         0.02069        0
