
Single objective optimization:
26 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.03034         7.5e+05        0
    2              295         0.02912         7.4e+05        0
    3              390         0.02912           6e+05        1
    4              485         0.02912           6e+05        2
    5              580         0.02018           5e+05        0
    6              675         0.02018         3.8e+05        1
    7              770         0.02018         2.8e+05        2
    8              865         0.01529         2.2e+05        0
    9              960         0.01529         1.9e+05        1
   10             1055         0.01529         1.4e+05        2
   11             1150         0.01426           1e+05        0
   12             1245         0.01382           1e+05        0
   13             1340         0.01367         1.3e+05        0
   14             1435         0.01337           1e+05        0
   15             1530         0.01305           4e+04        0
   16             1625          0.0123           2e+04        0
   17             1720         0.01195           1e+04        0
   18             1815         0.01195         0.01651        1
   19             1910         0.01187           5e+04        0
   20             2005         0.01187           4e+04        1
   21             2100         0.01163         1.1e+05        0
   22             2195         0.01163           8e+04        1
   23             2290         0.01163           9e+04        2
   24             2385         0.01068           9e+04        0
   25             2480         0.01068         1.3e+05        1
   26             2575         0.01066         1.5e+05        0
   27             2670         0.01063           1e+05        0
   28             2765         0.01063           6e+04        1
   29             2860         0.01063         1.2e+05        2
   30             2955         0.01061         1.5e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01061         2.1e+05        1
   32             3145         0.01061         1.3e+05        2
   33             3240         0.01061           1e+05        3
   34             3335        0.009965           9e+04        0
   35             3430        0.009965           8e+04        1
   36             3525        0.009965           1e+05        2
   37             3620        0.009785           9e+04        0
   38             3715        0.009184         1.1e+05        0
   39             3810        0.009184           1e+05        1
   40             3905        0.008776           8e+04        0
   41             4000        0.006044         1.2e+05        0
   42             4095        0.006044         1.1e+05        1
   43             4190        0.005874         1.2e+05        0
   44             4285        0.005874         1.4e+05        1
   45             4380        0.005607         1.5e+05        0
   46             4475        0.005413         1.6e+05        0
   47             4570        0.005413         1.9e+05        1
   48             4665        0.005413         2.3e+05        2
   49             4760        0.005413         1.7e+05        3
   50             4855        0.005134         1.6e+05        0
   51             4950        0.004971         1.4e+05        0
   52             5045        0.004971         1.6e+05        1
   53             5140        0.004958         2.2e+05        0
   54             5235        0.004822         2.1e+05        0
   55             5330        0.004652         2.1e+05        0
   56             5425        0.004593         1.4e+05        0
   57             5520         0.00447           7e+04        0
   58             5615        0.004245           4e+04        0
   59             5710        0.004245           1e+04        1
   60             5805        0.004245           8e+04        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.004219         1.4e+05        0
   62             5995        0.004219         1.6e+05        1
   63             6090        0.004219         2.1e+05        2
   64             6185        0.004219         1.8e+05        3
   65             6280        0.004219         1.3e+05        4
   66             6375        0.004109         1.1e+05        0
   67             6470        0.003974         1.5e+05        0
   68             6565        0.003952         1.6e+05        0
   69             6660        0.003872           2e+05        0
   70             6755        0.003631         2.1e+05        0
   71             6850        0.003631         1.2e+05        1
   72             6945        0.003602         1.5e+05        0
   73             7040        0.003507           9e+04        0
   74             7135        0.003504           3e+04        0
   75             7230         0.00343           2e+04        0
   76             7325        0.003363           2e+04        0
   77             7420        0.003363           2e+04        1
   78             7515        0.003363           6e+04        2
   79             7610        0.003355         1.1e+05        0
   80             7705        0.003355         1.4e+05        1
   81             7800        0.003355         1.2e+05        2
   82             7895        0.003237         1.3e+05        0
   83             7990        0.003237         1.5e+05        1
   84             8085        0.003237         1.4e+05        0
   85             8180        0.003237         1.9e+05        1
   86             8275        0.003237         1.6e+05        2
   87             8370        0.003222         1.1e+05        0
   88             8465        0.003166         1.3e+05        0
   89             8560        0.003111         1.8e+05        0
   90             8655        0.002934         1.6e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.002924           1e+05        0
   92             8845        0.002924           6e+04        1
   93             8940        0.002924           1e+05        0
   94             9035        0.002924           3e+04        1
   95             9130        0.002924           1e+05        2
   96             9225        0.002924         1.4e+05        3
   97             9320        0.002924         1.5e+05        4
   98             9415        0.002924         1.4e+05        5
   99             9510        0.002899         1.1e+05        0
  100             9605        0.002899         1.2e+05        1
  101             9700        0.002899           9e+04        2
  102             9795        0.002816         1.1e+05        0
  103             9890        0.002816         1.3e+05        1
  104             9985        0.002816           6e+04        2
  105            10080        0.002377           5e+04        0
  106            10175        0.002377           7e+04        1
  107            10270        0.002088           6e+04        0
  108            10365        0.002088           5e+04        1
  109            10460        0.002078           3e+04        0
  110            10555        0.002078           7e+04        0
  111            10650        0.002074           9e+04        0
  112            10745        0.001998           8e+04        0
  113            10840        0.001973         1.4e+05        0
  114            10935        0.001914         1.2e+05        0
  115            11030        0.001914         1.2e+05        1
  116            11125          0.0019         1.3e+05        0
  117            11220        0.001898         1.6e+05        0
  118            11315        0.001897           8e+04        0
  119            11410        0.001883           7e+04        0
  120            11505        0.001883           4e+04        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.001883           1e+05        2
  122            11695        0.001882         1.4e+05        0
