
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.01759           4e+04        0
    2              295        0.007063           4e+04        0
    3              390        0.007063           3e+04        1
    4              485        0.007063           4e+04        2
    5              580        0.007063           5e+04        3
    6              675        0.007063           5e+04        4
    7              770        0.007063           1e+04        5
    8              865        0.006491         0.03335        0
    9              960        0.005613           2e+04        0
   10             1055        0.005613         0.01727        1
   11             1150        0.004603           1e+04        0
   12             1245        0.003539         0.01766        0
   13             1340        0.003539         0.01665        1
   14             1435        0.003293          0.0174        0
   15             1530        0.002719         0.01645        0
   16             1625        0.002719         0.01867        1
   17             1720        0.002719         0.01702        2
   18             1815        0.002393         0.01642        0
   19             1910        0.002238           1e+04        0
   20             2005        0.002032         0.01926        0
   21             2100        0.002032          0.0173        1
   22             2195        0.001937           3e+04        0
   23             2290        0.001937         0.01791        1
   24             2385        0.001917         0.01261        0
   25             2480        0.001917         0.01328        1
   26             2575        0.001917           1e+04        2
   27             2670        0.001917          0.0103        3
   28             2765        0.001622        0.009111        0
   29             2860        0.001622        0.009107        1
   30             2955        0.001622        0.006892        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.001568         0.00484        0
   32             3145        0.001568        0.004047        1
   33             3240        0.001503        0.004656        0
   34             3335        0.001503         0.00687        1
   35             3430        0.001445        0.005536        0
   36             3525        0.001445        0.004771        1
   37             3620        0.001398         0.00524        0
Optimization terminated: minimum fitness limit reached.
