
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.01433         0.01797        0
    2              295         0.01355          0.0169        0
    3              390          0.0133         0.01595        0
    4              485         0.01219         0.01523        0
    5              580         0.01175         0.01458        0
    6              675         0.01064         0.01407        0
    7              770         0.01064         0.01333        1
    8              865          0.0103         0.01265        0
    9              960        0.009835         0.01213        0
   10             1055        0.009674         0.01168        0
   11             1150        0.009444         0.01105        0
   12             1245        0.009384         0.01052        0
   13             1340        0.009384         0.01023        1
   14             1435        0.008966         0.01044        0
   15             1530        0.008764         0.01005        0
   16             1625        0.008762        0.009776        0
   17             1720        0.008671        0.009525        0
   18             1815        0.008671        0.009322        1
   19             1910        0.008664        0.009429        0
   20             2005        0.008664        0.009091        1
   21             2100        0.008633        0.009208        0
   22             2195        0.008614         0.00903        0
   23             2290        0.008614        0.008825        1
   24             2385        0.008604        0.009242        0
   25             2480        0.008593        0.008988        0
   26             2575        0.008593        0.008803        1
   27             2670        0.008579        0.009085        0
   28             2765        0.008579        0.008882        1
   29             2860        0.008579        0.009102        2
   30             2955        0.008568         0.00897        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.008497        0.009063        0
   32             3145        0.008497        0.008807        1
   33             3240        0.008421         0.00898        0
   34             3335         0.00841        0.008782        0
   35             3430        0.008392        0.008636        0
   36             3525        0.008347        0.008528        0
   37             3620        0.008347        0.008458        1
   38             3715        0.008347        0.008836        2
   39             3810        0.008324        0.008744        0
   40             3905        0.008324        0.008934        1
   41             4000        0.007959        0.008943        0
   42             4095        0.007959        0.008956        1
   43             4190        0.007952        0.008784        0
   44             4285        0.007952        0.008751        1
   45             4380        0.007952        0.008637        2
   46             4475         0.00794        0.008428        0
   47             4570        0.007904        0.008358        0
   48             4665        0.007904        0.008684        1
   49             4760        0.007864        0.008616        0
   50             4855        0.007791        0.008621        0
   51             4950        0.007791        0.008399        1
   52             5045        0.007726        0.008662        0
   53             5140        0.007726        0.008365        1
   54             5235        0.007726        0.008473        2
   55             5330        0.007726        0.008291        3
   56             5425        0.007726        0.008186        0
   57             5520        0.007678        0.008132        0
   58             5615        0.007678        0.008544        1
   59             5710        0.007561        0.008287        0
   60             5805        0.007561        0.008443        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.007439        0.008105        0
   62             5995        0.007382        0.008222        0
   63             6090        0.007382        0.007988        1
   64             6185        0.007299        0.007888        0
   65             6280        0.007286        0.007688        0
   66             6375        0.007286        0.007571        1
   67             6470        0.007286        0.007965        2
   68             6565        0.007286        0.007734        3
   69             6660        0.007286        0.007578        4
   70             6755        0.007092        0.007525        0
   71             6850        0.007048        0.007531        0
   72             6945         0.00687        0.007453        0
   73             7040        0.006584        0.007585        0
   74             7135        0.006584        0.007349        1
   75             7230         0.00657        0.007419        0
   76             7325         0.00657        0.007112        1
   77             7420        0.006515        0.007358        0
   78             7515        0.006506        0.006996        0
   79             7610        0.006506        0.006768        1
   80             7705        0.006506        0.007199        2
   81             7800        0.006506        0.006967        3
   82             7895        0.006369        0.006859        0
   83             7990        0.006369        0.006853        1
   84             8085        0.006369        0.006784        2
   85             8180        0.006278        0.006686        0
   86             8275        0.006245        0.006629        0
   87             8370        0.006245        0.006766        1
   88             8465        0.006172        0.006611        0
   89             8560        0.006172        0.006644        1
   90             8655        0.006134        0.006536        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750         0.00608        0.006599        0
   92             8845         0.00606        0.006971        0
   93             8940         0.00606        0.006729        1
   94             9035        0.005986        0.007038        0
   95             9130        0.005986        0.006804        1
   96             9225        0.005986        0.007147        2
   97             9320        0.005986        0.006817        3
   98             9415        0.005986        0.006727        4
   99             9510        0.005986        0.006294        5
  100             9605         0.00589        0.006133        0
  101             9700        0.005828         0.00611        0
  102             9795        0.005805        0.006108        0
  103             9890        0.005784        0.006261        0
  104             9985        0.005763        0.006652        0
  105            10080        0.005752        0.006206        0
  106            10175        0.005725        0.006048        0
  107            10270        0.005649        0.005871        0
  108            10365        0.005617        0.005766        0
  109            10460        0.005609         0.00573        0
  110            10555        0.005609        0.005688        1
  111            10650        0.005609        0.006393        2
  112            10745        0.005555        0.006279        0
  113            10840        0.005555        0.006592        1
  114            10935        0.005555        0.006411        2
  115            11030        0.005524        0.006071        0
  116            11125        0.005514        0.006154        0
  117            11220        0.005514        0.006639        1
  118            11315        0.005479        0.006703        0
  119            11410        0.005479        0.006449        1
  120            11505        0.005479        0.006383        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.005479        0.006009        3
  122            11695        0.005446        0.005891        0
  123            11790        0.005446        0.005786        1
  124            11885        0.005445         0.00564        0
  125            11980        0.005441        0.005628        0
  126            12075        0.005441          0.0059        1
  127            12170        0.005437        0.005865        0
  128            12265        0.005437        0.005918        1
  129            12360        0.005434        0.005844        0
  130            12455        0.005434        0.005866        0
  131            12550        0.005434        0.006423        1
  132            12645        0.005433        0.006245        0
