
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.01492           5e+04        0
    2              295         0.01118           2e+04        0
    3              390        0.006467           3e+04        0
    4              485        0.005956           1e+04        0
    5              580        0.005465           1e+04        0
    6              675        0.004958           3e+04        0
    7              770        0.003161         0.03186        0
    8              865        0.003161         0.02686        1
    9              960        0.003161         0.02182        2
   10             1055        0.003025          0.0143        0
   11             1150        0.002756         0.01294        0
   12             1245        0.002756         0.01167        1
   13             1340        0.002633         0.01068        0
   14             1435        0.002559         0.01373        0
   15             1530        0.002414         0.01249        0
   16             1625        0.002347         0.01029        0
   17             1720        0.002338        0.009384        0
   18             1815        0.002338         0.00964        1
   19             1910        0.002338        0.008068        2
   20             2005        0.002338        0.006485        3
   21             2100        0.002144        0.005574        0
   22             2195        0.002044        0.005255        0
   23             2290        0.002044          0.0059        1
   24             2385        0.002044        0.005206        2
   25             2480        0.002044        0.005815        3
   26             2575        0.002044        0.005448        4
   27             2670        0.001847        0.005381        0
   28             2765          0.0017        0.004842        0
   29             2860          0.0017        0.004644        1
   30             2955         0.00168        0.004001        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.00164        0.003936        0
   32             3145        0.001613        0.003689        0
   33             3240        0.001613        0.004431        1
   34             3335        0.001613        0.004716        2
   35             3430         0.00153        0.004831        0
   36             3525         0.00153        0.005144        1
   37             3620        0.001514        0.004652        0
   38             3715        0.001512        0.004131        0
   39             3810        0.001512        0.004578        1
   40             3905        0.001451        0.004363        0
   41             4000        0.001451        0.005508        1
   42             4095        0.001439        0.004873        0
Optimization terminated: minimum fitness limit reached.
