
Single objective optimization:
24 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.03565         7.9e+05        0
    2              295         0.02284         6.4e+05        0
    3              390         0.02284         6.1e+05        1
    4              485         0.02284           6e+05        2
    5              580         0.02284         5.6e+05        3
    6              675         0.02233           4e+05        0
    7              770         0.02201         3.4e+05        0
    8              865         0.02106         3.7e+05        0
    9              960         0.02075         2.6e+05        0
   10             1055         0.02075           2e+05        1
   11             1150         0.02075         2.4e+05        0
   12             1245         0.02075         1.3e+05        1
   13             1340         0.02075         1.7e+05        2
   14             1435         0.02075         2.9e+05        3
   15             1530         0.02075         3.4e+05        4
   16             1625         0.01963         2.8e+05        0
   17             1720         0.01767         2.5e+05        0
   18             1815         0.01486         2.3e+05        0
   19             1910         0.01201         2.6e+05        0
   20             2005         0.01201         2.1e+05        1
   21             2100         0.01015         2.4e+05        0
   22             2195         0.01015         1.4e+05        1
   23             2290         0.01015         2.2e+05        2
   24             2385        0.009681         2.6e+05        0
   25             2480        0.009681         2.6e+05        1
   26             2575        0.009569           3e+05        0
   27             2670        0.009569         3.5e+05        1
   28             2765        0.009569           3e+05        2
   29             2860        0.009569         3.6e+05        3
   30             2955        0.009268         2.8e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.006917         3.1e+05        0
   32             3145        0.006455         3.5e+05        0
   33             3240        0.006455         3.7e+05        1
   34             3335        0.006007         3.4e+05        0
   35             3430        0.006007         3.7e+05        1
   36             3525        0.005555         3.5e+05        0
   37             3620        0.005555         3.3e+05        1
   38             3715        0.005555         2.8e+05        2
   39             3810        0.004998         2.9e+05        0
   40             3905        0.004906         3.7e+05        0
   41             4000        0.004906         3.4e+05        1
   42             4095        0.004636         3.6e+05        0
   43             4190        0.004636         3.5e+05        1
   44             4285        0.004612         3.4e+05        0
   45             4380        0.004612         3.6e+05        1
   46             4475        0.004612         3.8e+05        2
   47             4570        0.004612           3e+05        3
   48             4665        0.004612         2.7e+05        4
   49             4760        0.004612         2.4e+05        5
   50             4855        0.004178         1.8e+05        0
   51             4950        0.003793         1.9e+05        0
   52             5045        0.003495         2.1e+05        0
   53             5140        0.003196         2.7e+05        0
   54             5235        0.003195         2.8e+05        0
   55             5330        0.003195           3e+05        1
   56             5425        0.003167         3.3e+05        0
   57             5520        0.003158         3.3e+05        0
   58             5615        0.003084         2.5e+05        0
   59             5710        0.003074         1.5e+05        0
   60             5805        0.003052           8e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.002959           5e+04        0
   62             5995        0.002959           4e+04        0
   63             6090        0.002959           2e+04        1
   64             6185        0.002891         1.5e+05        0
   65             6280        0.002876         1.3e+05        0
   66             6375        0.002739           7e+04        0
   67             6470        0.002739           7e+04        1
   68             6565        0.002739         1.2e+05        2
   69             6660        0.002739         2.2e+05        3
   70             6755        0.002735         3.1e+05        0
   71             6850        0.002735         3.4e+05        1
   72             6945        0.002735           3e+05        2
   73             7040        0.002735         2.2e+05        3
   74             7135        0.002735         2.1e+05        4
   75             7230        0.002735         1.3e+05        5
   76             7325        0.002584           9e+04        0
   77             7420        0.002495           5e+04        0
   78             7515        0.002481         1.5e+05        0
   79             7610        0.002481         2.1e+05        1
   80             7705        0.002481         2.2e+05        2
   81             7800        0.002481         1.4e+05        3
   82             7895        0.002481         1.2e+05        4
   83             7990        0.002238           8e+04        0
   84             8085        0.002228           3e+04        0
   85             8180         0.00221           2e+04        0
   86             8275        0.002006         1.1e+05        0
   87             8370        0.002001         1.5e+05        0
   88             8465        0.002001         1.8e+05        0
   89             8560        0.002001         2.7e+05        1
   90             8655        0.001978         2.8e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.001977         3.3e+05        0
   92             8845        0.001977           3e+05        0
   93             8940        0.001977         1.4e+05        1
   94             9035        0.001977         1.9e+05        2
   95             9130        0.001977           2e+05        3
   96             9225        0.001977         2.3e+05        4
   97             9320        0.001977         2.3e+05        5
   98             9415        0.001963         1.8e+05        0
   99             9510        0.001963         1.5e+05        0
  100             9605        0.001963         2.4e+05        1
  101             9700        0.001963         2.9e+05        2
  102             9795        0.001963         2.3e+05        3
  103             9890        0.001963         1.6e+05        4
  104             9985        0.001963           1e+05        5
  105            10080        0.001851           3e+04        0
  106            10175        0.001851           2e+04        1
  107            10270        0.001851        0.004457        2
  108            10365        0.001834        0.003446        0
  109            10460        0.001767         0.00329        0
  110            10555        0.001767        0.003455        1
  111            10650        0.001734         0.00339        0
  112            10745        0.001627        0.003388        0
  113            10840        0.001491           2e+04        0
  114            10935        0.001491         1.1e+05        1
  115            11030        0.001491         1.2e+05        2
  116            11125        0.001489           6e+04        0
  117            11220        0.001489           8e+04        1
  118            11315        0.001489           3e+04        2
  119            11410        0.001485        0.003464        0
  120            11505        0.001461        0.003504        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.001456           4e+04        0
  122            11695        0.001456         1.1e+05        1
  123            11790        0.001432           8e+04        0
Optimization terminated: minimum fitness limit reached.
