
Single objective optimization:
24 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.03044         7.9e+05        0
    2              295         0.03044         6.6e+05        1
    3              390         0.03044         6.7e+05        2
    4              485         0.03044         6.5e+05        3
    5              580         0.03044         5.4e+05        4
    6              675         0.03044         4.2e+05        5
    7              770         0.01768         3.1e+05        0
    8              865         0.01768         2.3e+05        1
    9              960         0.01251         2.8e+05        0
   10             1055        0.008963         2.4e+05        0
   11             1150        0.008815         3.2e+05        0
   12             1245        0.007844         4.2e+05        0
   13             1340        0.007844         4.5e+05        1
   14             1435        0.006225         3.6e+05        0
   15             1530        0.004399         2.8e+05        0
   16             1625         0.00432         1.9e+05        0
   17             1720        0.003991           2e+05        0
   18             1815        0.003872         1.4e+05        0
   19             1910        0.003637           9e+04        0
   20             2005        0.003623           9e+04        0
   21             2100        0.003353           2e+04        0
   22             2195        0.003089           2e+04        0
   23             2290        0.003089           3e+04        1
   24             2385        0.003019         1.1e+05        0
   25             2480        0.002976           7e+04        0
   26             2575        0.002578           4e+04        0
   27             2670        0.002578           4e+04        1
   28             2765         0.00249         1.3e+05        0
   29             2860         0.00249           4e+04        1
   30             2955        0.002484           8e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.002484           9e+04        1
   32             3145        0.002484         1.2e+05        2
   33             3240        0.002484         2.2e+05        3
   34             3335         0.00242         2.5e+05        0
   35             3430        0.002293         2.3e+05        0
   36             3525        0.002293         2.6e+05        1
   37             3620        0.002293           3e+05        2
   38             3715        0.002293           3e+05        3
   39             3810        0.002293         2.5e+05        4
   40             3905        0.002263         2.7e+05        0
   41             4000        0.002263         2.3e+05        1
   42             4095        0.002263         2.4e+05        2
   43             4190        0.002211         1.7e+05        0
   44             4285        0.002211         1.7e+05        1
   45             4380        0.002211         1.2e+05        2
   46             4475        0.002208           6e+04        0
   47             4570        0.002054           7e+04        0
   48             4665        0.001905         1.4e+05        0
   49             4760        0.001757         1.8e+05        0
   50             4855        0.001675         2.7e+05        0
   51             4950        0.001665         2.6e+05        0
   52             5045        0.001665         2.3e+05        1
   53             5140        0.001665         3.2e+05        2
   54             5235        0.001641         3.2e+05        0
   55             5330        0.001641         3.3e+05        1
   56             5425        0.001633         3.7e+05        0
   57             5520        0.001632         3.5e+05        0
   58             5615        0.001632         3.5e+05        1
   59             5710        0.001615           3e+05        0
   60             5805        0.001615         2.9e+05        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.001615         3.6e+05        0
   62             5995        0.001613         3.2e+05        0
   63             6090        0.001613         2.3e+05        1
   64             6185        0.001612           2e+05        0
   65             6280        0.001612           9e+04        1
   66             6375        0.001612         1.8e+05        2
   67             6470        0.001612         2.6e+05        3
   68             6565        0.001612         2.6e+05        4
   69             6660        0.001607         2.4e+05        0
   70             6755        0.001607         2.5e+05        1
   71             6850        0.001606         3.1e+05        0
   72             6945        0.001593         2.6e+05        0
   73             7040        0.001587           3e+05        0
   74             7135        0.001587         2.8e+05        1
   75             7230        0.001587         3.2e+05        2
   76             7325        0.001583         3.2e+05        0
   77             7420        0.001583         3.5e+05        1
   78             7515        0.001583         3.9e+05        2
   79             7610        0.001583         3.4e+05        3
   80             7705        0.001583           3e+05        4
   81             7800        0.001583         2.9e+05        5
   82             7895        0.001581         2.4e+05        0
   83             7990        0.001579         2.1e+05        0
   84             8085        0.001579         1.7e+05        1
   85             8180        0.001579         2.1e+05        2
   86             8275        0.001565           1e+05        0
   87             8370        0.001514         1.2e+05        0
   88             8465        0.001513         1.5e+05        0
   89             8560        0.001476           2e+05        0
   90             8655        0.001476           2e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.001476         2.4e+05        0
   92             8845        0.001476         2.1e+05        1
   93             8940        0.001476         2.8e+05        2
   94             9035        0.001476         3.5e+05        3
   95             9130        0.001476         3.1e+05        0
   96             9225        0.001476         3.5e+05        1
   97             9320         0.00146         2.7e+05        0
   98             9415         0.00146         2.8e+05        1
   99             9510         0.00146         2.6e+05        0
  100             9605         0.00146         2.7e+05        1
  101             9700         0.00146         2.8e+05        2
  102             9795         0.00146         2.4e+05        3
  103             9890         0.00146         2.3e+05        4
  104             9985        0.001452         1.9e+05        0
  105            10080        0.001452         1.1e+05        1
  106            10175        0.001451           1e+05        0
  107            10270        0.001449         1.9e+05        0
  108            10365         0.00143         1.8e+05        0
Optimization terminated: minimum fitness limit reached.
