
Single objective optimization:
26 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.03236         7.7e+05        0
    2              295          0.0322         7.1e+05        0
    3              390          0.0322         6.7e+05        1
    4              485         0.03151         6.3e+05        0
    5              580         0.03121         5.4e+05        0
    6              675         0.03121         3.8e+05        1
    7              770         0.03038         3.6e+05        0
    8              865         0.02154         2.5e+05        0
    9              960         0.02154         1.8e+05        1
   10             1055         0.02154         1.5e+05        2
   11             1150         0.02154         1.1e+05        3
   12             1245         0.02094           7e+04        0
   13             1340         0.02024           7e+04        0
   14             1435          0.0155         1.1e+05        0
   15             1530         0.01346           6e+04        0
   16             1625          0.0116           3e+04        0
   17             1720          0.0116         0.02133        1
   18             1815          0.0116           3e+04        2
   19             1910          0.0116           9e+04        3
   20             2005         0.01095           8e+04        0
   21             2100         0.01046           1e+05        0
   22             2195        0.009457           7e+04        0
   23             2290        0.009457           6e+04        1
   24             2385        0.009174         1.1e+05        0
   25             2480        0.009023           6e+04        0
   26             2575        0.008687           6e+04        0
   27             2670        0.008687           4e+04        1
   28             2765        0.008687           9e+04        2
   29             2860        0.008687           8e+04        3
   30             2955        0.008541           7e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.008541           1e+05        1
   32             3145        0.008541           7e+04        2
   33             3240        0.007855           5e+04        0
   34             3335        0.007557           7e+04        0
   35             3430        0.006871           7e+04        0
   36             3525        0.006771         1.8e+05        0
   37             3620        0.006771         1.3e+05        1
   38             3715        0.006622           9e+04        0
   39             3810        0.006622           5e+04        1
   40             3905        0.006549         1.2e+05        0
   41             4000        0.006549           7e+04        1
   42             4095        0.006549         1.7e+05        2
   43             4190        0.006501         1.9e+05        0
   44             4285        0.006501         1.6e+05        1
   45             4380        0.006501         1.8e+05        2
   46             4475        0.006346         1.5e+05        0
   47             4570        0.006345         1.6e+05        0
   48             4665        0.006345         2.2e+05        1
   49             4760        0.006345         1.5e+05        2
   50             4855        0.006345           9e+04        3
   51             4950        0.006321         1.3e+05        0
   52             5045        0.006199         1.4e+05        0
   53             5140        0.006117         1.4e+05        0
   54             5235         0.00593         1.5e+05        0
   55             5330         0.00593           9e+04        1
   56             5425        0.005258         1.1e+05        0
   57             5520        0.005258           6e+04        1
   58             5615        0.005205         1.2e+05        0
   59             5710        0.005205           8e+04        1
   60             5805        0.005205         1.3e+05        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.005205         1.4e+05        3
   62             5995        0.005205           1e+05        4
   63             6090        0.005205           9e+04        5
   64             6185        0.004927           6e+04        0
   65             6280        0.004639           1e+05        0
   66             6375        0.004629           9e+04        0
   67             6470        0.004625         1.1e+05        0
   68             6565        0.004354         1.2e+05        0
   69             6660        0.004346           9e+04        0
   70             6755        0.004269           6e+04        0
   71             6850        0.004148           4e+04        0
   72             6945        0.004148           2e+04        1
   73             7040        0.004063           6e+04        0
   74             7135        0.004055           6e+04        0
   75             7230        0.004055           3e+04        1
   76             7325        0.004055           7e+04        2
   77             7420        0.004055           9e+04        3
   78             7515        0.004055           8e+04        4
   79             7610        0.004055         1.2e+05        5
   80             7705        0.004055           1e+05        6
   81             7800        0.004044           9e+04        0
   82             7895        0.004044           7e+04        1
   83             7990        0.003985           5e+04        0
   84             8085        0.003949           5e+04        0
   85             8180        0.003869           2e+04        0
   86             8275        0.003869           4e+04        1
