
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.04535         7.7e+05        0
    2              295         0.04535         6.4e+05        1
    3              390         0.04535         6.4e+05        2
    4              485         0.04535         5.6e+05        3
    5              580         0.04535         5.4e+05        4
    6              675         0.04359         3.6e+05        0
    7              770         0.03805         3.7e+05        0
    8              865         0.03805           3e+05        1
    9              960         0.03666         2.5e+05        0
   10             1055         0.03666         1.6e+05        1
   11             1150         0.03247         1.4e+05        0
   12             1245         0.03127         1.6e+05        0
   13             1340         0.02622         1.3e+05        0
   14             1435         0.02554           1e+05        0
   15             1530         0.02469           3e+04        0
   16             1625         0.02154           3e+04        0
   17             1720         0.02154           3e+04        1
   18             1815         0.01883           9e+04        0
   19             1910          0.0171           2e+04        0
   20             2005         0.01616           4e+04        0
   21             2100         0.01616           1e+04        1
   22             2195         0.01616           1e+05        2
   23             2290         0.01571           8e+04        0
   24             2385         0.01571         1.7e+05        1
   25             2480         0.01571         1.8e+05        2
   26             2575         0.01567         1.4e+05        0
   27             2670         0.01567           1e+05        1
   28             2765         0.01386         1.2e+05        0
   29             2860         0.01386         1.5e+05        1
   30             2955         0.01386         1.4e+05        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01386           7e+04        3
   32             3145          0.0124           3e+04        0
   33             3240          0.0124           6e+04        1
   34             3335         0.01221           2e+04        0
   35             3430         0.01197           3e+04        0
   36             3525         0.01077           3e+04        0
   37             3620         0.01077           1e+05        1
   38             3715         0.01044           1e+05        0
   39             3810         0.01034         1.6e+05        0
   40             3905         0.01019         1.7e+05        0
   41             4000        0.009881         1.4e+05        0
   42             4095        0.009879           8e+04        0
   43             4190        0.009847           6e+04        0
   44             4285        0.009679           2e+04        0
   45             4380        0.009652           1e+04        0
   46             4475        0.009628           1e+04        0
   47             4570        0.009114           1e+04        0
   48             4665        0.009056         0.03422        0
   49             4760        0.009056           2e+04        1
   50             4855        0.009056         1.2e+05        2
   51             4950        0.009056         1.3e+05        3
   52             5045        0.009056           9e+04        4
   53             5140        0.009056           8e+04        5
   54             5235        0.009038           5e+04        0
   55             5330        0.008785           2e+04        0
   56             5425        0.008785           4e+04        1
   57             5520        0.008785           4e+04        2
   58             5615        0.008785           2e+04        3
   59             5710        0.008371           1e+04        0
   60             5805        0.008371         0.01258        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.008101         0.01174        0
   62             5995        0.007251         0.01255        0
   63             6090        0.007022         0.01377        0
   64             6185        0.006986           1e+04        0
   65             6280        0.006986           8e+04        1
   66             6375        0.006959           4e+04        0
   67             6470        0.006725         1.2e+05        0
   68             6565        0.006644         1.7e+05        0
   69             6660        0.006644           7e+04        1
   70             6755        0.006455           1e+05        0
   71             6850        0.006455           7e+04        1
   72             6945        0.006435         1.5e+05        0
   73             7040        0.006362           7e+04        0
   74             7135        0.006362           5e+04        1
   75             7230        0.006362         1.3e+05        2
   76             7325        0.006362         1.7e+05        3
   77             7420        0.006362           1e+05        4
   78             7515        0.006362           7e+04        5
   79             7610        0.006362           2e+04        6
   80             7705        0.006308           1e+04        0
   81             7800        0.006289         0.01299        0
   82             7895        0.006289         0.01195        1
   83             7990        0.006269         0.01096        0
   84             8085        0.006269         0.01333        1
   85             8180         0.00623         0.01139        0
   86             8275         0.00623         0.01354        1
   87             8370         0.00623         0.01175        2
   88             8465         0.00623        0.009328        3
   89             8560         0.00623        0.007763        4
   90             8655         0.00623        0.007371        5

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.006221        0.006929        0
   92             8845        0.006221         0.00673        1
   93             8940        0.006214        0.006432        0
   94             9035        0.006205        0.006397        0
   95             9130        0.006185        0.006597        0
   96             9225        0.006183        0.006904        0
   97             9320        0.006084        0.009032        0
   98             9415        0.006061           1e+04        0
   99             9510        0.006061           2e+04        1
  100             9605         0.00606           1e+04        0
  101             9700        0.006059           4e+04        0
  102             9795        0.006057           7e+04        0
  103             9890        0.006023         1.3e+05        0
  104             9985        0.006023           6e+04        1
  105            10080        0.006023         1.4e+05        2
  106            10175        0.006023         1.5e+05        3
  107            10270        0.006023         1.4e+05        4
  108            10365        0.006023           6e+04        5
  109            10460        0.006023           2e+04        6
  110            10555        0.005972           1e+04        0
  111            10650        0.005965         0.01464        0
  112            10745        0.005965         0.01591        1
  113            10840        0.005965           1e+04        2
  114            10935        0.005965         0.01312        3
  115            11030        0.005965        0.008663        4
  116            11125        0.005965        0.006984        5
  117            11220        0.005964        0.006472        0
  118            11315        0.005964        0.006236        1
  119            11410        0.005953        0.006216        0
  120            11505        0.005938        0.006225        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.005928        0.006374        0
  122            11695        0.005926        0.006895        0
  123            11790        0.005909        0.008508        0
  124            11885        0.005909         0.01065        1
  125            11980         0.00589         0.01041        0
  126            12075        0.005871         0.01334        0
  127            12170         0.00585           5e+04        0
  128            12265         0.00585           7e+04        1
  129            12360         0.00585           6e+04        2
  130            12455         0.00585           4e+04        3
  131            12550         0.00585           4e+04        4
  132            12645         0.00585           2e+04        5
  133            12740         0.00585           3e+04        6
  134            12835         0.00585           1e+04        7
  135            12930        0.005834           1e+04        0
  136            13025         0.00582        0.006751        0
  137            13120         0.00582        0.006379        1
  138            13215        0.005799        0.006322        0
  139            13310        0.005798        0.006263        0
  140            13405        0.005798        0.006897        1
  141            13500        0.005778        0.006739        0
  142            13595        0.005778        0.007266        1
  143            13690        0.005778        0.006733        2
  144            13785        0.005761        0.006341        0
  145            13880         0.00574        0.006374        0
  146            13975         0.00574        0.006679        1
  147            14070        0.005724        0.006414        0
  148            14165        0.005723        0.007029        0
  149            14260        0.005707        0.008542        0
  150            14355        0.005707           1e+04        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450        0.005703         0.01154        0
  152            14545        0.005696         0.01505        0
  153            14640        0.005691           2e+04        0
  154            14735        0.005691           9e+04        1
  155            14830        0.005691           7e+04        2
  156            14925        0.005691           8e+04        3
  157            15020        0.005691           6e+04        4
  158            15115        0.005691           1e+04        0
  159            15210        0.005691           1e+04        1
  160            15305        0.005691           1e+04        2
  161            15400        0.005665           1e+04        0
  162            15495        0.005665           2e+04        1
  163            15590        0.005665        0.006738        2
  164            15685        0.005665        0.006436        3
  165            15780        0.005665        0.006121        4
  166            15875        0.005647        0.005907        0
  167            15970        0.005639        0.005833        0
  168            16065        0.005636        0.005855        0
  169            16160         0.00563         0.00609        0
  170            16255        0.005622        0.006647        0
  171            16350        0.005619        0.007491        0
  172            16445        0.005568         0.01191        0
  173            16540        0.005568           5e+04        1
  174            16635        0.005555           4e+04        0
  175            16730        0.005553           4e+04        0
  176            16825        0.005553         1.1e+05        1
  177            16920        0.005553         1.1e+05        2
  178            17015        0.005553           3e+04        3
  179            17110        0.005553           1e+04        4
  180            17205        0.005553           1e+04        5

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            17300        0.005552           1e+04        0
  182            17395        0.005551        0.008683        0
  183            17490        0.005547         0.01004        0
  184            17585        0.005547         0.01283        1
  185            17680        0.005524           1e+04        0
  186            17775        0.005524           1e+04        1
  187            17870        0.005524         0.01264        2
  188            17965        0.005521         0.01069        0
  189            18060        0.005515           1e+04        0
  190            18155        0.005515           2e+04        1
  191            18250        0.005515           1e+04        0
  192            18345        0.005515           1e+04        1
  193            18440        0.005515           3e+04        2
  194            18535        0.005515         0.01122        0
  195            18630        0.005515          0.0129        1
  196            18725        0.005462         0.01066        0
  197            18820        0.005437         0.00992        0
  198            18915        0.005437         0.01175        1
  199            19010        0.005409         0.01053        0
  200            19105        0.005409         0.01254        1
  201            19200        0.005409         0.01056        2
  202            19295        0.005409        0.009634        3
  203            19390        0.005409        0.007882        4
  204            19485        0.005409        0.006951        5
  205            19580        0.005398        0.006098        0
  206            19675        0.005398        0.005884        0
  207            19770        0.005398        0.006026        1
  208            19865        0.005398        0.005814        0
  209            19960        0.005398        0.005881        1
  210            20055        0.005398        0.005669        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            20150        0.005394        0.005855        0
  212            20245        0.005394        0.006344        1
  213            20340        0.005394        0.006311        0
  214            20435        0.005393        0.007227        0
  215            20530        0.005393        0.008504        1
  216            20625        0.005392        0.008254        0
  217            20720        0.005387        0.009696        0
  218            20815        0.005382         0.01293        0
  219            20910        0.005382           2e+04        1
  220            21005        0.005382           3e+04        2
  221            21100        0.005382           1e+04        3
  222            21195        0.005375           1e+04        0
  223            21290        0.005367           1e+04        0
  224            21385        0.005362           1e+04        0
  225            21480        0.005362           5e+04        1
  226            21575        0.005356           4e+04        0
  227            21670        0.005356           7e+04        1
  228            21765        0.005356           5e+04        2
  229            21860         0.00535           2e+04        0
  230            21955         0.00535           4e+04        1
  231            22050         0.00535           2e+04        2
