
Single objective optimization:
26 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.04791         7.1e+05        0
    2              295         0.04791         6.9e+05        1
    3              390         0.04791         7.3e+05        2
    4              485         0.04587         5.8e+05        0
    5              580         0.04587         5.6e+05        1
    6              675         0.03053         4.5e+05        0
    7              770         0.02917         3.7e+05        0
    8              865         0.02755         2.3e+05        0
    9              960         0.02366         1.1e+05        0
   10             1055         0.01955           6e+04        0
   11             1150         0.01883           7e+04        0
   12             1245         0.01843           3e+04        0
   13             1340         0.01608         0.02957        0
   14             1435         0.01608         0.02709        1
   15             1530         0.01563           8e+04        0
   16             1625         0.01554           6e+04        0
   17             1720         0.01506           4e+04        0
   18             1815         0.01506           2e+04        1
   19             1910         0.01459           8e+04        0
   20             2005          0.0145           3e+04        0
   21             2100          0.0145           3e+04        1
   22             2195          0.0145           6e+04        2
   23             2290         0.01401           9e+04        0
   24             2385         0.01401         1.5e+05        1
   25             2480         0.01401         1.2e+05        2
   26             2575         0.01244         1.3e+05        0
   27             2670         0.01244           7e+04        1
   28             2765         0.01195           5e+04        0
   29             2860         0.01195           8e+04        1
   30             2955         0.01043           1e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01043           6e+04        1
   32             3145        0.008266           5e+04        0
   33             3240        0.006074           5e+04        0
   34             3335        0.006074           8e+04        1
   35             3430        0.005852         1.2e+05        0
   36             3525        0.005852         1.2e+05        1
   37             3620        0.005852         1.8e+05        2
   38             3715        0.005852         1.2e+05        3
   39             3810        0.005514           8e+04        0
   40             3905        0.005287           7e+04        0
   41             4000        0.005242         1.1e+05        0
   42             4095        0.005201         1.3e+05        0
   43             4190        0.005201           8e+04        1
   44             4285        0.005077         1.2e+05        0
   45             4380        0.004625           8e+04        0
   46             4475        0.004625           3e+04        1
   47             4570        0.004625           7e+04        2
   48             4665        0.004594           9e+04        0
   49             4760        0.004496         1.3e+05        0
   50             4855        0.004496           8e+04        1
   51             4950        0.004496         1.1e+05        2
   52             5045        0.004496           8e+04        3
   53             5140        0.004472           7e+04        0
   54             5235        0.004472           8e+04        1
   55             5330        0.004472           4e+04        2
   56             5425        0.004472           1e+04        3
   57             5520        0.004302           3e+04        0
   58             5615        0.004302           7e+04        1
   59             5710        0.003266           6e+04        0
   60             5805        0.003266           9e+04        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.003167           6e+04        0
   62             5995         0.00254           6e+04        0
   63             6090        0.002514           5e+04        0
   64             6185        0.002514           8e+04        1
   65             6280        0.002514           7e+04        2
   66             6375        0.002432           7e+04        0
   67             6470        0.002358         1.2e+05        0
   68             6565        0.002358         1.3e+05        1
   69             6660        0.002358         1.4e+05        2
   70             6755        0.002344           1e+05        0
   71             6850        0.002277         1.2e+05        0
   72             6945        0.002185         1.4e+05        0
   73             7040        0.002185         1.4e+05        1
   74             7135        0.002157         1.4e+05        0
   75             7230        0.002157         1.8e+05        1
   76             7325        0.002156         1.3e+05        0
   77             7420        0.002156         1.4e+05        1
   78             7515        0.002141         1.1e+05        0
   79             7610        0.002141         1.6e+05        1
   80             7705        0.002141         1.6e+05        2
   81             7800         0.00214         1.5e+05        0
   82             7895         0.00214           2e+05        1
   83             7990        0.002125         1.5e+05        0
   84             8085        0.002125           1e+05        1
   85             8180        0.002125           8e+04        2
   86             8275        0.002125           5e+04        3
   87             8370        0.002071           5e+04        0
   88             8465        0.002071           4e+04        1
   89             8560        0.002047           7e+04        0
   90             8655        0.001978         1.2e+05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.001978         1.2e+05        1
   92             8845        0.001978           1e+05        2
   93             8940        0.001978         1.5e+05        3
   94             9035        0.001965         1.1e+05        0
   95             9130        0.001962           1e+05        0
   96             9225        0.001958         1.3e+05        0
   97             9320        0.001841         1.7e+05        0
   98             9415        0.001768         1.7e+05        0
   99             9510        0.001768         1.8e+05        1
  100             9605        0.001755         1.5e+05        0
  101             9700        0.001755         1.4e+05        1
  102             9795        0.001755         1.3e+05        2
  103             9890        0.001755         1.3e+05        3
  104             9985        0.001755         1.1e+05        4
  105            10080        0.001755           1e+05        5
  106            10175        0.001755           1e+05        6
  107            10270        0.001755         1.1e+05        7
  108            10365        0.001653           7e+04        0
  109            10460        0.001609           5e+04        0
  110            10555         0.00158           5e+04        0
  111            10650         0.00152           6e+04        0
  112            10745        0.001478           3e+04        0
  113            10840        0.001478           7e+04        1
  114            10935        0.001478           7e+04        2
  115            11030        0.001451           7e+04        0
  116            11125        0.001451         1.1e+05        1
  117            11220        0.001451           7e+04        2
  118            11315        0.001451           8e+04        3
  119            11410        0.001451           9e+04        4
  120            11505        0.001451           5e+04        5

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.001447           4e+04        0
  122            11695        0.001433           5e+04        0
Optimization terminated: minimum fitness limit reached.
