
Single objective optimization:
12 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.02167         7.8e+05        0
    2              295         0.02167         6.7e+05        1
    3              390         0.02167         6.4e+05        2
    4              485         0.01923           6e+05        0
    5              580         0.01773         4.5e+05        0
    6              675         0.01695         3.4e+05        0
    7              770         0.01695         2.6e+05        1
    8              865         0.01695         3.4e+05        2
    9              960         0.01599         2.5e+05        0
   10             1055         0.01586         1.7e+05        0
   11             1150         0.01401         1.1e+05        0
   12             1245         0.01401           5e+04        1
   13             1340         0.01401         1.1e+05        2
   14             1435         0.01401         1.5e+05        3
   15             1530         0.01225           1e+05        0
   16             1625         0.01225           1e+05        1
   17             1720         0.01225           9e+04        2
   18             1815         0.01152           4e+04        0
   19             1910        0.009425         1.1e+05        0
   20             2005        0.007348         1.5e+05        0
   21             2100        0.004598         1.8e+05        0
   22             2195        0.004598         1.3e+05        1
   23             2290        0.004598         1.8e+05        2
   24             2385        0.004598         1.4e+05        3
   25             2480        0.004598         1.2e+05        4
   26             2575        0.003652           6e+04        0
   27             2670        0.003652           5e+04        1
   28             2765        0.003519           3e+04        0
   29             2860        0.003519           8e+04        1
   30             2955        0.003519           4e+04        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.003479           3e+04        0
   32             3145        0.003199           4e+04        0
   33             3240        0.003149           5e+04        0
   34             3335        0.003149           1e+05        1
   35             3430        0.003139           1e+05        0
   36             3525        0.003125         1.7e+05        0
   37             3620        0.003125         1.8e+05        1
   38             3715        0.003125         1.7e+05        2
   39             3810        0.003125         1.6e+05        3
   40             3905        0.003125         1.1e+05        4
   41             4000        0.003021           9e+04        0
   42             4095        0.003021           7e+04        1
   43             4190        0.002917           6e+04        0
   44             4285        0.002901           7e+04        0
   45             4380        0.002901           5e+04        1
   46             4475         0.00288           4e+04        0
   47             4570         0.00288           8e+04        1
   48             4665        0.002876           6e+04        0
   49             4760        0.002876           9e+04        1
   50             4855         0.00287           1e+05        0
   51             4950        0.002864         1.1e+05        0
   52             5045        0.002819         1.4e+05        0
   53             5140        0.002768         1.5e+05        0
   54             5235        0.002768         2.3e+05        1
   55             5330        0.002768           2e+05        2
   56             5425        0.002768         2.6e+05        3
   57             5520        0.002768         2.5e+05        4
   58             5615        0.002768         1.8e+05        5
   59             5710        0.002768         1.3e+05        6
   60             5805        0.002766           5e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.002766           2e+04        1
   62             5995        0.002762           2e+04        0
   63             6090        0.002762           1e+04        1
   64             6185        0.002757        0.006916        0
   65             6280        0.002757           1e+04        1
   66             6375        0.002757           1e+04        2
   67             6470        0.002755           1e+04        0
   68             6565        0.002484        0.004904        0
   69             6660        0.002484        0.006345        1
   70             6755        0.002484        0.006467        2
   71             6850        0.002484        0.005399        3
   72             6945        0.002484        0.004265        4
   73             7040        0.002447        0.003472        0
   74             7135        0.002091        0.003354        0
   75             7230        0.002081        0.003533        0
   76             7325         0.00207        0.004297        0
   77             7420        0.002048        0.006492        0
   78             7515        0.002035           2e+04        0
   79             7610        0.002034           5e+04        0
   80             7705        0.002003         1.2e+05        0
   81             7800        0.002001         2.2e+05        0
   82             7895        0.002001         2.9e+05        1
   83             7990        0.002001         2.7e+05        2
   84             8085        0.002001           3e+05        3
   85             8180        0.002001           2e+05        4
   86             8275        0.002001         1.4e+05        5
   87             8370        0.002001           1e+05        6
   88             8465        0.002001           6e+04        7
   89             8560        0.002001           2e+04        8
   90             8655        0.002001           2e+04        9

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.001865        0.004199        0
   92             8845        0.001865        0.003738        1
   93             8940        0.001798        0.002873        0
   94             9035         0.00169          0.0029        0
   95             9130        0.001679        0.003164        0
   96             9225        0.001679        0.003625        1
   97             9320        0.001679        0.003293        2
   98             9415        0.001509         0.00277        0
   99             9510        0.001509        0.003176        1
  100             9605        0.001503        0.002891        0
  101             9700        0.001499        0.003236        0
  102             9795        0.001499        0.003881        1
  103             9890        0.001477         0.00352        0
  104             9985        0.001455        0.003486        0
  105            10080        0.001455        0.005335        1
  106            10175        0.001445         0.00585        0
  107            10270        0.001441        0.006811        0
  108            10365        0.001434           2e+04        0
Optimization terminated: minimum fitness limit reached.
