
Single objective optimization:
26 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.02304         7.5e+05        0
    2              295         0.02182         7.4e+05        0
    3              390         0.02182         6.2e+05        1
    4              485         0.02182         5.7e+05        2
    5              580         0.01988         5.5e+05        0
    6              675         0.01188           4e+05        0
    7              770         0.01188         2.4e+05        1
    8              865         0.01093         2.5e+05        0
    9              960         0.01079         1.7e+05        0
   10             1055        0.008117           9e+04        0
   11             1150        0.008117           3e+04        1
   12             1245        0.007069           7e+04        0
   13             1340        0.007043           4e+04        0
   14             1435        0.007043           3e+04        1
   15             1530        0.007043           3e+04        2
   16             1625        0.007004           8e+04        0
   17             1720        0.007004           9e+04        1
   18             1815        0.007004           1e+05        2
   19             1910        0.006754         1.5e+05        0
   20             2005        0.006104         1.3e+05        0
   21             2100        0.005854         1.2e+05        0
   22             2195        0.005854           7e+04        1
   23             2290        0.005854           9e+04        2
   24             2385        0.005854         1.1e+05        3
   25             2480        0.005854         1.3e+05        4
   26             2575        0.005854           9e+04        5
   27             2670        0.005141           6e+04        0
   28             2765        0.004675           3e+04        0
   29             2860        0.004281           5e+04        0
   30             2955        0.004024           9e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.004019         1.1e+05        0
   32             3145        0.003935           9e+04        0
   33             3240        0.003935           7e+04        1
   34             3335        0.003909           8e+04        0
   35             3430        0.003902           4e+04        0
   36             3525        0.003902           5e+04        1
   37             3620        0.003902           1e+05        2
   38             3715        0.003867         1.2e+05        0
   39             3810        0.003867         1.5e+05        1
   40             3905        0.003867           2e+05        2
   41             4000        0.003867         1.1e+05        3
   42             4095        0.003758         1.2e+05        0
   43             4190        0.003538         1.3e+05        0
   44             4285        0.003373           1e+05        0
   45             4380        0.003373         1.5e+05        1
   46             4475        0.003304         1.5e+05        0
   47             4570        0.003303         1.7e+05        0
   48             4665        0.003303           7e+04        1
   49             4760        0.003303         1.1e+05        2
   50             4855        0.003299           8e+04        0
   51             4950        0.003299         1.1e+05        0
   52             5045        0.003299           6e+04        1
   53             5140        0.003299           9e+04        2
   54             5235        0.003299         1.3e+05        3
   55             5330        0.003299         1.2e+05        4
   56             5425        0.003299           6e+04        5
   57             5520        0.003269           7e+04        0
   58             5615        0.003269           9e+04        1
   59             5710        0.003243           7e+04        0
   60             5805        0.003226           6e+04        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.003183           1e+05        0
   62             5995        0.003183         1.7e+05        1
   63             6090        0.003064         1.6e+05        0
   64             6185        0.002972         1.7e+05        0
   65             6280        0.002937         1.6e+05        0
   66             6375        0.002926         1.2e+05        0
   67             6470        0.002871           1e+05        0
   68             6565        0.002682           4e+04        0
   69             6660        0.002682           3e+04        1
   70             6755        0.002548           7e+04        0
   71             6850        0.002537           4e+04        0
   72             6945        0.002537           3e+04        1
   73             7040        0.002537           9e+04        2
   74             7135        0.002537           1e+05        3
   75             7230        0.002443         1.2e+05        0
   76             7325        0.002443         1.5e+05        1
   77             7420        0.002443         1.8e+05        2
   78             7515         0.00244         1.5e+05        0
   79             7610         0.00244         1.7e+05        1
   80             7705         0.00244         1.3e+05        2
   81             7800        0.002418         1.2e+05        0
   82             7895        0.002336           1e+05        0
   83             7990        0.002273         1.5e+05        0
   84             8085        0.002254         1.9e+05        0
   85             8180        0.002249         1.5e+05        0
   86             8275        0.002211           8e+04        0
   87             8370        0.002211           6e+04        1
   88             8465        0.002211           1e+05        2
   89             8560        0.002211         1.1e+05        3
   90             8655        0.002211           9e+04        4

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.002211         1.1e+05        5
   92             8845        0.002211         1.4e+05        6
   93             8940         0.00221         1.3e+05        0
   94             9035        0.002209           9e+04        0
   95             9130        0.002209           7e+04        1
   96             9225        0.002206           8e+04        0
   97             9320        0.002206         1.2e+05        0
   98             9415        0.001948         1.3e+05        0
   99             9510        0.001946         1.4e+05        0
  100             9605        0.001946         1.9e+05        1
  101             9700        0.001939         1.4e+05        0
  102             9795        0.001939         2.3e+05        1
  103             9890        0.001939           2e+05        2
  104             9985        0.001916         1.5e+05        0
  105            10080        0.001909           2e+05        0
  106            10175        0.001909         2.2e+05        1
  107            10270        0.001909         2.4e+05        2
  108            10365        0.001909         2.3e+05        3
  109            10460        0.001909         1.9e+05        4
  110            10555        0.001909         1.4e+05        5
  111            10650        0.001909         1.2e+05        6
  112            10745        0.001897           8e+04        0
  113            10840        0.001888         1.1e+05        0
  114            10935        0.001888           1e+05        0
  115            11030        0.001887         1.2e+05        0
  116            11125        0.001878         1.5e+05        0
  117            11220        0.001878         1.2e+05        1
  118            11315        0.001857         1.4e+05        0
  119            11410        0.001856         1.6e+05        0
  120            11505        0.001856         1.3e+05        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.001848         1.5e+05        0
  122            11695        0.001848           2e+05        1
  123            11790        0.001848         1.9e+05        0
  124            11885        0.001848           2e+05        1
  125            11980        0.001848         2.2e+05        2
  126            12075        0.001847         2.2e+05        0
  127            12170        0.001847         2.1e+05        1
  128            12265        0.001844         2.1e+05        0
  129            12360        0.001844         1.8e+05        0
  130            12455        0.001841         1.7e+05        0
  131            12550        0.001841           1e+05        1
  132            12645        0.001841         1.5e+05        2
  133            12740        0.001841         1.3e+05        3
  134            12835        0.001841         1.9e+05        4
  135            12930        0.001841         1.4e+05        5
  136            13025        0.001841         1.5e+05        6
  137            13120        0.001841           7e+04        7
  138            13215        0.001805           7e+04        0
  139            13310        0.001805           1e+05        1
  140            13405        0.001805         1.1e+05        2
  141            13500        0.001805         1.1e+05        3
  142            13595        0.001797           7e+04        0
  143            13690        0.001797           9e+04        1
  144            13785        0.001797           7e+04        2
  145            13880        0.001797           4e+04        0
  146            13975        0.001792           7e+04        0
  147            14070         0.00179           4e+04        0
  148            14165        0.001782           8e+04        0
  149            14260        0.001781           1e+05        0
  150            14355        0.001765           5e+04        0

                                  Best           Mean      Stall
