
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200         0.01496         0.04272        0
    2              295         0.01496         0.03684        1
    3              390         0.01403         0.03144        0
    4              485         0.01403         0.02794        1
    5              580          0.0138         0.02473        0
    6              675         0.01367         0.02191        0
    7              770         0.01337          0.0194        0
    8              865          0.0132         0.01832        0
    9              960         0.01276         0.01789        0
   10             1055         0.01259         0.01621        0
   11             1150         0.01242         0.01653        0
   12             1245         0.01222         0.01581        0
   13             1340         0.01195         0.01685        0
   14             1435         0.01195         0.01781        1
   15             1530         0.01191         0.01658        0
   16             1625         0.01184         0.01585        0
   17             1720         0.01184         0.01574        1
   18             1815         0.01184         0.01371        0
   19             1910         0.01179         0.01507        0
   20             2005         0.01179         0.01605        1
   21             2100         0.01176         0.01517        0
   22             2195         0.01176         0.01391        1
   23             2290         0.01176         0.01342        2
   24             2385         0.01176         0.01293        3
   25             2480          0.0117         0.01251        0
   26             2575         0.01161         0.01247        0
   27             2670          0.0116         0.01287        0
   28             2765          0.0108         0.01425        0
   29             2860         0.01066         0.01431        0
   30             2955         0.01063         0.01519        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050         0.01063         0.01519        1
   32             3145         0.01063          0.0131        2
   33             3240         0.01062         0.01189        0
   34             3335         0.01062         0.01162        1
   35             3430          0.0106          0.0112        0
   36             3525          0.0106         0.01151        1
   37             3620          0.0106         0.01129        2
   38             3715          0.0106         0.01084        3
   39             3810          0.0106         0.01077        4
   40             3905          0.0106         0.01074        5
   41             4000          0.0106         0.01067        6
   42             4095         0.01059         0.01066        0
   43             4190         0.01057         0.01063        0
   44             4285         0.01057         0.01063        0
   45             4380         0.01055         0.01074        0
   46             4475         0.01052         0.01095        0
   47             4570         0.01052         0.01085        1
   48             4665         0.01052         0.01092        2
   49             4760         0.01051         0.01071        0
   50             4855         0.01051         0.01069        1
   51             4950         0.01051         0.01072        2
   52             5045         0.01043         0.01062        0
   53             5140         0.01043         0.01066        0
   54             5235         0.01043         0.01067        1
   55             5330         0.01043         0.01065        2
   56             5425         0.01043         0.01059        3
   57             5520         0.01043         0.01053        0
   58             5615         0.01031         0.01052        0
   59             5710         0.01031         0.01051        1
   60             5805         0.01031         0.01047        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900          0.0103         0.01043        0
   62             5995         0.01029         0.01041        0
   63             6090         0.01029         0.01046        1
   64             6185         0.01028         0.01038        0
   65             6280         0.01028         0.01042        1
   66             6375         0.01025         0.01036        0
   67             6470         0.01022         0.01033        0
   68             6565         0.01021         0.01032        0
   69             6660         0.01015          0.0105        0
   70             6755         0.01012          0.0108        0
   71             6850         0.01012         0.01132        1
   72             6945          0.0101         0.01114        0
   73             7040          0.0101         0.01263        1
   74             7135          0.0101          0.0118        0
   75             7230          0.0101         0.01317        1
   76             7325          0.0101         0.01243        2
   77             7420          0.0101         0.01134        3
   78             7515          0.0101         0.01112        4
   79             7610          0.0101         0.01047        5
   80             7705          0.0101         0.01032        6
   81             7800         0.01009         0.01021        0
   82             7895         0.01009         0.01018        1
   83             7990         0.01009         0.01014        2
   84             8085         0.01006         0.01013        0
   85             8180         0.01004         0.01011        0
   86             8275        0.009998         0.01012        0
   87             8370        0.009997         0.01017        0
   88             8465        0.009961          0.0103        0
   89             8560        0.009961          0.0104        1
   90             8655        0.009903         0.01025        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.009903         0.01042        1
   92             8845        0.009897         0.01013        0
   93             8940        0.009721         0.01022        0
   94             9035        0.009581         0.01075        0
   95             9130        0.009581         0.01154        1
   96             9225        0.009581         0.01104        2
   97             9320        0.009581         0.01055        3
   98             9415        0.009581         0.01018        4
   99             9510        0.009581        0.009866        5
  100             9605        0.009581        0.009735        6
  101             9700        0.009581        0.009671        7
  102             9795        0.009577        0.009621        0
  103             9890        0.009577        0.009616        1
  104             9985        0.009577        0.009604        2
  105            10080        0.009577        0.009601        0
  106            10175        0.009575        0.009596        0
  107            10270         0.00957        0.009609        0
  108            10365         0.00957        0.009634        1
  109            10460         0.00957        0.009625        2
  110            10555         0.00957         0.00961        3
  111            10650         0.00957        0.009606        4
  112            10745         0.00957        0.009592        5
  113            10840         0.00957        0.009585        0
  114            10935        0.009561        0.009582        0
  115            11030        0.009561        0.009577        1
  116            11125         0.00956        0.009575        0
  117            11220         0.00956        0.009575        0
  118            11315         0.00956        0.009576        1
  119            11410        0.009556        0.009569        0
  120            11505        0.009553         0.00957        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.009553        0.009571        0
  122            11695         0.00955        0.009602        0
  123            11790         0.00955        0.009601        1
  124            11885         0.00955        0.009616        2
  125            11980        0.009536        0.009602        0
  126            12075        0.009525        0.009607        0
  127            12170        0.009446        0.009597        0
  128            12265        0.009429        0.009659        0
  129            12360        0.009422        0.009815        0
  130            12455        0.009419         0.01013        0
  131            12550        0.009418         0.01162        0
  132            12645        0.009411         0.01277        0
  133            12740        0.009411         0.01323        1
  134            12835        0.009411          0.0124        2
  135            12930        0.009411         0.01103        3
  136            13025        0.009411          0.0107        4
  137            13120        0.009411         0.01036        5
  138            13215        0.009411         0.01009        6
  139            13310        0.009395        0.009657        0
  140            13405        0.009392          0.0095        0
  141            13500        0.009392        0.009496        1
  142            13595        0.009392        0.009472        0
  143            13690        0.009392        0.009445        1
  144            13785        0.009392        0.009435        2
  145            13880        0.009389        0.009436        0
  146            13975        0.009386        0.009446        0
  147            14070        0.009386        0.009488        0
  148            14165        0.009386        0.009467        1
  149            14260        0.009318        0.009473        0
  150            14355        0.009316        0.009492        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450        0.009316        0.009644        1
  152            14545        0.009316        0.009635        2
  153            14640        0.009316         0.00956        3
  154            14735        0.009316        0.009491        4
  155            14830        0.009316        0.009397        5
  156            14925        0.009312        0.009365        0
  157            15020        0.009297        0.009338        0
  158            15115        0.009297         0.00934        1
  159            15210        0.009288        0.009338        0
  160            15305        0.009286        0.009352        0
  161            15400        0.009286        0.009378        0
  162            15495        0.009286        0.009375        1
  163            15590        0.009286        0.009391        2
  164            15685        0.009286        0.009367        3
  165            15780        0.009286         0.00935        4
  166            15875        0.009267        0.009316        0
  167            15970        0.009267        0.009302        1
  168            16065        0.009266        0.009293        0
  169            16160        0.009263        0.009295        0
  170            16255        0.009251        0.009303        0
  171            16350        0.009248        0.009375        0
  172            16445        0.009248        0.009356        1
  173            16540        0.009247        0.009351        0
  174            16635        0.009247        0.009455        1
  175            16730        0.009247        0.009385        2
  176            16825        0.009239        0.009352        0
  177            16920        0.009237        0.009344        0
  178            17015        0.009237         0.00947        1
  179            17110        0.009227         0.00942        0
  180            17205        0.009215        0.009381        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            17300        0.009196        0.009534        0
  182            17395        0.009196        0.009915        1
  183            17490        0.009196        0.009918        2
  184            17585        0.009196        0.009677        3
  185            17680        0.009196         0.00941        4
  186            17775        0.009196        0.009353        5
  187            17870        0.009196         0.00928        6
  188            17965        0.009196        0.009256        7
  189            18060        0.009196        0.009235        8
  190            18155        0.009193        0.009207        0
  191            18250        0.009193        0.009203        1
  192            18345        0.009184        0.009198        0
  193            18440        0.009182        0.009197        0
  194            18535        0.009179        0.009204        0
  195            18630        0.009142         0.00921        0
  196            18725        0.009141        0.009223        0
  197            18820        0.009141        0.009212        1
  198            18915        0.009141         0.00923        0
  199            19010        0.009137        0.009345        0
  200            19105        0.009135        0.009316        0
  201            19200        0.009134        0.009688        0
  202            19295        0.009111         0.01054        0
  203            19390        0.009103         0.01177        0
  204            19485        0.009099         0.01281        0
  205            19580        0.009087         0.01354        0
  206            19675        0.009086          0.0134        0
  207            19770        0.009086         0.01341        0
