
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200        0.009971         0.01682        0
    2              295        0.009971          0.0146        1
    3              390        0.009249          0.0133        0
    4              485        0.008974         0.01179        0
    5              580        0.008886         0.01081        0
    6              675        0.008677         0.01042        0
    7              770        0.008475         0.00998        0
    8              865        0.008239        0.009563        0
    9              960        0.008176        0.009195        0
   10             1055        0.007957        0.008957        0
   11             1150        0.007957        0.008694        1
   12             1245        0.007903        0.008947        0
   13             1340        0.007861        0.008517        0
   14             1435        0.007768        0.008273        0
   15             1530        0.007622        0.008119        0
   16             1625         0.00759        0.007961        0
   17             1720         0.00759        0.007877        1
   18             1815        0.007549        0.007952        0
   19             1910        0.007549        0.007789        1
   20             2005        0.007549        0.007873        2
   21             2100        0.007485        0.007828        0
   22             2195        0.007464         0.00784        0
   23             2290        0.007464         0.00768        1
   24             2385        0.007464        0.007769        2
   25             2480        0.007444         0.00772        0
   26             2575        0.007444        0.007809        1
   27             2670         0.00724        0.007694        0
   28             2765         0.00724        0.007717        1
   29             2860        0.007216        0.007695        0
   30             2955        0.007212        0.007658        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050        0.007212        0.007474        1
   32             3145        0.007212        0.007596        2
   33             3240        0.007212        0.007512        3
   34             3335        0.007136        0.007402        0
   35             3430        0.007128         0.00739        0
   36             3525        0.007123        0.007468        0
   37             3620        0.007123        0.007312        1
   38             3715         0.00702        0.007426        0
   39             3810        0.006998        0.007259        0
   40             3905        0.006988        0.007166        0
   41             4000        0.006988        0.007098        1
   42             4095        0.006988        0.007135        2
   43             4190        0.006988        0.007186        3
   44             4285        0.006984        0.007157        0
   45             4380        0.006944         0.00717        0
   46             4475        0.006915          0.0073        0
   47             4570        0.006915        0.007178        1
   48             4665        0.006882        0.007294        0
   49             4760        0.006859        0.007178        0
   50             4855        0.006839        0.007066        0
   51             4950        0.006839        0.006975        1
   52             5045        0.006818        0.007219        0
   53             5140        0.006818        0.007153        1
   54             5235        0.006818        0.007321        2
   55             5330        0.006785        0.007161        0
   56             5425        0.006767        0.007291        0
   57             5520        0.006767        0.007037        1
   58             5615        0.006749        0.007205        0
   59             5710        0.006749        0.006967        1
   60             5805        0.006749        0.007069        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.006749        0.007026        3
   62             5995        0.006749        0.006957        4
   63             6090        0.006701        0.006874        0
   64             6185        0.006683        0.006803        0
   65             6280        0.006679        0.006842        0
   66             6375        0.006636        0.007018        0
   67             6470        0.006611        0.006946        0
   68             6565        0.006596        0.006802        0
   69             6660        0.006578        0.006742        0
   70             6755        0.006563          0.0067        0
   71             6850         0.00656        0.006664        0
   72             6945         0.00656        0.006604        1
   73             7040         0.00656        0.006861        2
   74             7135         0.00656        0.006865        3
   75             7230         0.00656        0.006784        4
   76             7325         0.00656        0.006657        5
