
Single objective optimization:
25 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              200        0.006674         0.01261        0
    2              295        0.004834         0.01049        0
    3              390        0.003878        0.009013        0
    4              485        0.003858        0.008015        0
    5              580        0.003842        0.007054        0
    6              675        0.003167        0.006325        0
    7              770        0.003167        0.005394        1
    8              865         0.00304        0.005134        0
    9              960        0.002924        0.004584        0
   10             1055        0.002608        0.004113        0
   11             1150        0.002608        0.003594        1
   12             1245        0.002593        0.003685        0
   13             1340         0.00258        0.003207        0
   14             1435        0.002527        0.003012        0
   15             1530        0.002519        0.002949        0
   16             1625        0.002512        0.002666        0
   17             1720        0.002498        0.002616        0
   18             1815        0.002498        0.002557        1
   19             1910        0.002463        0.002954        0
   20             2005        0.002463        0.002791        1
   21             2100        0.002452        0.003261        0
   22             2195        0.002452        0.002992        1
   23             2290        0.002452        0.003266        2
   24             2385         0.00245         0.00301        0
   25             2480         0.00236        0.003402        0
   26             2575        0.002318        0.003067        0
   27             2670        0.002318        0.002673        1
   28             2765        0.002316        0.002973        0
   29             2860        0.002305        0.002769        0
   30             2955        0.002302        0.002612        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             3050          0.0023        0.002498        0
   32             3145        0.002298        0.002426        0
   33             3240        0.002298        0.002403        1
   34             3335        0.002298        0.002987        2
   35             3430        0.002298        0.002994        3
   36             3525        0.002298        0.002852        4
   37             3620        0.002259        0.002797        0
   38             3715        0.002241        0.002593        0
   39             3810        0.002232        0.002741        0
   40             3905        0.002232        0.002944        1
   41             4000        0.002206         0.00303        0
   42             4095        0.002206        0.003022        1
   43             4190        0.002199        0.003007        0
   44             4285        0.002199        0.003131        1
   45             4380        0.002199        0.002755        2
   46             4475        0.002199         0.00261        3
   47             4570        0.002187        0.002473        0
   48             4665        0.002165        0.002428        0
   49             4760        0.002132        0.002526        0
   50             4855        0.002132        0.002973        1
   51             4950        0.002132        0.002838        2
   52             5045        0.002115          0.0026        0
   53             5140        0.002115        0.002803        1
   54             5235        0.002108        0.002665        0
   55             5330        0.002105        0.002667        0
   56             5425        0.002105        0.002858        1
   57             5520        0.002105        0.002701        2
   58             5615        0.002102          0.0025        0
   59             5710        0.002102        0.002574        1
   60             5805        0.002102        0.002333        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             5900        0.002087        0.002276        0
   62             5995        0.002087        0.002307        1
   63             6090        0.002087        0.002279        2
   64             6185        0.002085        0.002213        0
   65             6280        0.002075        0.002197        0
   66             6375        0.002069        0.002245        0
   67             6470        0.002069        0.002446        1
   68             6565        0.002069        0.002402        2
   69             6660        0.002061        0.002326        0
   70             6755        0.002061        0.002284        1
   71             6850        0.002061        0.002239        2
   72             6945        0.002061        0.002156        0
   73             7040        0.002055        0.002153        0
   74             7135        0.002053         0.00225        0
   75             7230        0.002048        0.002337        0
   76             7325        0.002048        0.002752        1
   77             7420        0.002043        0.002659        0
   78             7515        0.002021        0.002918        0
   79             7610        0.002017        0.002504        0
   80             7705        0.002008        0.002392        0
   81             7800        0.002008         0.00228        1
   82             7895        0.002008        0.002816        2
   83             7990        0.002008        0.002516        3
   84             8085        0.002008        0.002369        4
   85             8180        0.002007        0.002305        0
   86             8275        0.001998        0.002273        0
   87             8370        0.001984         0.00235        0
   88             8465        0.001984        0.002538        1
   89             8560        0.001978        0.002611        0
   90             8655        0.001978        0.003174        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91             8750        0.001978        0.002987        2
   92             8845        0.001978        0.002696        3
   93             8940        0.001974         0.00258        0
   94             9035        0.001966        0.002356        0
   95             9130         0.00194        0.002561        0
   96             9225        0.001935        0.002884        0
   97             9320        0.001935        0.002493        1
   98             9415        0.001932        0.002705        0
   99             9510        0.001932         0.00251        1
  100             9605        0.001932        0.002705        0
  101             9700        0.001932        0.002343        1
  102             9795        0.001932        0.002584        2
  103             9890        0.001932        0.002556        3
  104             9985        0.001932        0.002413        4
  105            10080        0.001927        0.002341        0
  106            10175        0.001927        0.002314        1
  107            10270        0.001921        0.002201        0
  108            10365        0.001921        0.002248        1
  109            10460        0.001921        0.002171        2
  110            10555         0.00192        0.002041        0
  111            10650         0.00192        0.002041        1
  112            10745        0.001917        0.001995        0
  113            10840        0.001906        0.002012        0
  114            10935        0.001906        0.002134        1
  115            11030        0.001905        0.002057        0
  116            11125        0.001905        0.002079        1
  117            11220        0.001905        0.002043        0
  118            11315        0.001904        0.002062        0
  119            11410        0.001898        0.002258        0
  120            11505        0.001898         0.00269        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            11600        0.001898        0.002665        2
  122            11695        0.001898        0.002481        3
  123            11790        0.001898         0.00236        4
  124            11885        0.001898        0.002171        5
  125            11980        0.001898        0.002083        6
  126            12075        0.001893         0.00198        0
  127            12170        0.001893        0.001969        0
  128            12265        0.001892         0.00197        0
  129            12360        0.001889         0.00195        0
  130            12455        0.001884         0.00202        0
  131            12550        0.001884        0.002172        1
  132            12645        0.001882        0.002079        0
  133            12740        0.001882        0.002347        1
  134            12835         0.00188        0.002228        0
  135            12930         0.00188        0.002341        0
  136            13025        0.001878        0.002621        0
  137            13120        0.001878        0.002447        1
  138            13215        0.001878        0.002524        2
  139            13310        0.001877        0.002368        0
  140            13405        0.001877          0.0027        1
  141            13500        0.001876        0.002582        0
  142            13595        0.001875        0.002831        0
  143            13690        0.001871        0.002429        0
  144            13785         0.00187         0.00203        0
  145            13880         0.00187        0.001977        1
  146            13975         0.00187        0.002518        2
  147            14070        0.001869        0.002269        0
  148            14165        0.001869         0.00266        1
  149            14260        0.001869        0.002759        2
  150            14355        0.001869        0.002406        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            14450        0.001869        0.002333        4
  152            14545        0.001869        0.002114        5
  153            14640        0.001869        0.001975        0
  154            14735        0.001868        0.001951        0
  155            14830        0.001868        0.001968        0
  156            14925        0.001868        0.001941        1
  157            15020        0.001868        0.001974        2
  158            15115        0.001866        0.001945        0
  159            15210        0.001866        0.001942        1
  160            15305        0.001866        0.001935        2
  161            15400        0.001866        0.001914        0
  162            15495        0.001863        0.001903        0
  163            15590        0.001863        0.001941        1
  164            15685        0.001862        0.001926        0
  165            15780        0.001862        0.001909        1
  166            15875         0.00186          0.0019        0
  167            15970        0.001859        0.001919        0
  168            16065        0.001859        0.002064        1
  169            16160        0.001859        0.002033        0
  170            16255        0.001858        0.002054        0
  171            16350        0.001857        0.002143        0
  172            16445        0.001857        0.002394        0
  173            16540        0.001857        0.002236        1
  174            16635        0.001857        0.002591        2
  175            16730        0.001857         0.00244        0
  176            16825        0.001856        0.002858        0
  177            16920        0.001856        0.002525        1
  178            17015        0.001856          0.0026        2
  179            17110        0.001856        0.002592        3
  180            17205        0.001856        0.002344        4

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            17300        0.001856        0.002166        5
  182            17395        0.001856        0.001984        6
  183            17490        0.001856        0.001952        7
  184            17585        0.001856        0.001877        8
  185            17680        0.001856        0.001866        0
  186            17775        0.001856         0.00186        0
  187            17870        0.001855        0.001864        0
  188            17965        0.001855        0.001876        0
  189            18060        0.001855          0.0019        0
  190            18155        0.001855         0.00195        1
  191            18250        0.001855        0.001937        2
  192            18345        0.001855        0.001916        0
  193            18440        0.001855         0.00194        0
  194            18535        0.001855         0.00204        1
  195            18630        0.001855        0.001974        0
  196            18725        0.001855        0.002046        1
  197            18820        0.001855        0.001982        2
  198            18915        0.001852        0.001908        0
  199            19010        0.001852        0.001919        1
  200            19105        0.001852        0.001897        0
  201            19200        0.001852          0.0019        0
  202            19295        0.001851        0.001957        0
  203            19390        0.001851        0.002092        0
  204            19485        0.001851        0.002521        1
  205            19580        0.001851        0.002259        2
  206            19675        0.001851        0.002134        3
  207            19770        0.001851        0.002017        4
  208            19865        0.001849        0.001966        0
  209            19960        0.001849        0.001949        1
  210            20055        0.001849        0.001933        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            20150        0.001848        0.001901        0
  212            20245        0.001848         0.00189        0
  213            20340        0.001848         0.00191        1
  214            20435        0.001844        0.001889        0
  215            20530        0.001844        0.001897        1
  216            20625        0.001844        0.001893        2
  217            20720        0.001842        0.001886        0
  218            20815        0.001842        0.001895        1
  219            20910        0.001842        0.001893        0
  220            21005        0.001842        0.001895        1
  221            21100        0.001837        0.001875        0
  222            21195        0.001836        0.001884        0
  223            21290        0.001836          0.0019        1
  224            21385        0.001834        0.001882        0
  225            21480        0.001834        0.001912        1
  226            21575         0.00183        0.001892        0
  227            21670         0.00183        0.001888        1
  228            21765         0.00183        0.001893        2
  229            21860        0.001828        0.001872        0
  230            21955        0.001825        0.001863        0
  231            22050        0.001825        0.001866        0
  232            22145        0.001825        0.001949        1
  233            22240        0.001825        0.001917        2
  234            22335        0.001825        0.001899        3
  235            22430        0.001825        0.001882        4
  236            22525        0.001825         0.00186        5
  237            22620        0.001823        0.001855        0
  238            22715        0.001822         0.00185        0
  239            22810        0.001822        0.001836        0
  240            22905        0.001819        0.001843        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            23000        0.001819        0.001894        1
  242            23095        0.001819        0.001877        0
  243            23190        0.001818        0.001894        0
  244            23285        0.001817        0.001912        0
  245            23380        0.001817         0.00224        1
  246            23475        0.001817        0.002067        0
  247            23570        0.001817        0.002225        1
  248            23665        0.001817        0.002048        0
  249            23760        0.001817        0.002209        1
  250            23855        0.001817        0.002199        2
  251            23950        0.001817        0.002024        3
  252            24045        0.001817         0.00193        4
  253            24140        0.001816        0.001854        0
  254            24235        0.001816        0.001846        0
  255            24330        0.001815        0.001885        0
  256            24425        0.001815        0.001977        1
  257            24520        0.001813        0.001911        0
  258            24615        0.001813        0.001937        1
  259            24710        0.001813        0.001913        2
  260            24805        0.001813        0.001882        0
  261            24900        0.001813        0.001889        0
  262            24995        0.001813        0.001939        1
  263            25090        0.001813        0.001899        0
  264            25185        0.001813        0.001933        1
  265            25280        0.001813        0.001916        2
  266            25375        0.001813        0.001875        3
  267            25470        0.001813        0.001856        4
  268            25565        0.001813        0.001847        5
  269            25660        0.001813        0.001831        6
  270            25755        0.001813        0.001825        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271            25850        0.001813        0.001823        0
  272            25945        0.001812        0.001824        0
  273            26040         0.00181        0.001823        0
  274            26135         0.00181        0.001841        0
  275            26230        0.001809        0.001872        0
  276            26325        0.001803        0.001959        0
  277            26420        0.001803         0.00216        1
  278            26515          0.0018        0.002089        0
  279            26610          0.0018        0.002226        0
  280            26705        0.001799        0.003042        0
  281            26800        0.001798        0.002577        0
  282            26895        0.001798        0.002318        1
  283            26990        0.001798        0.002514        0
  284            27085        0.001798          0.0022        1
  285            27180        0.001798        0.002608        0
  286            27275        0.001798        0.002162        0
  287            27370        0.001797        0.002113        0
  288            27465        0.001797        0.001843        0
  289            27560        0.001797        0.001813        0
  290            27655        0.001797        0.001804        0
  291            27750        0.001797        0.001804        0
  292            27845        0.001797        0.001802        1
  293            27940        0.001797        0.002316        2
  294            28035        0.001797         0.00237        3
  295            28130        0.001797        0.002294        4
  296            28225        0.001797         0.00201        5
  297            28320        0.001785        0.001992        0
  298            28415        0.001785        0.002006        1
  299            28510        0.001785        0.001977        2
  300            28605        0.001784        0.001827        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  301            28700        0.001782        0.001839        0
  302            28795        0.001782        0.001881        1
  303            28890         0.00178         0.00187        0
  304            28985        0.001778        0.001896        0
  305            29080        0.001778        0.001927        1
  306            29175        0.001777        0.001908        0
  307            29270        0.001776        0.001959        0
  308            29365        0.001776        0.002098        0
  309            29460        0.001776        0.002387        1
  310            29555        0.001776        0.002418        2
  311            29650        0.001776        0.002341        3
  312            29745        0.001776        0.002108        4
  313            29840        0.001773         0.00199        0
  314            29935        0.001773        0.001917        0
  315            30030        0.001773        0.001963        0
  316            30125        0.001773         0.00213        0
  317            30220        0.001773        0.002513        1
  318            30315        0.001773         0.00247        2
  319            30410        0.001773        0.002277        3
  320            30505        0.001773        0.002148        4
  321            30600        0.001772        0.002072        0
  322            30695        0.001772         0.00201        1
  323            30790        0.001772        0.001964        2
  324            30885        0.001769        0.001948        0
  325            30980        0.001769        0.001931        0
  326            31075        0.001769        0.001929        0
  327            31170        0.001769        0.001954        0
  328            31265        0.001769          0.0021        0
  329            31360        0.001767        0.002457        0
  330            31455        0.001767        0.002163        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  331            31550        0.001765        0.002477        0
  332            31645        0.001765        0.002281        1
  333            31740        0.001765        0.002579        2
  334            31835        0.001765        0.002176        3
  335            31930        0.001765        0.002015        4
  336            32025        0.001765        0.001925        5
  337            32120        0.001765        0.001854        6
  338            32215        0.001765        0.001818        0
  339            32310        0.001765        0.001806        1
  340            32405        0.001763        0.001793        0
  341            32500        0.001762        0.001816        0
  342            32595        0.001762        0.001882        1
  343            32690        0.001762        0.001841        0
  344            32785        0.001762        0.001842        1
  345            32880         0.00176        0.001824        0
  346            32975        0.001758        0.001822        0
  347            33070        0.001758        0.001921        1
  348            33165        0.001757        0.001883        0
  349            33260        0.001757        0.001909        1
  350            33355        0.001757        0.001935        0
  351            33450        0.001756        0.001955        0
  352            33545        0.001756         0.00206        1
  353            33640        0.001755        0.002033        0
  354            33735        0.001755        0.002218        1
  355            33830        0.001752        0.002063        0
  356            33925        0.001752        0.002177        1
  357            34020        0.001752        0.002053        2
  358            34115        0.001752        0.002002        3
  359            34210        0.001752        0.001891        4
  360            34305        0.001751         0.00186        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            34400         0.00175        0.001823        0
  362            34495         0.00175        0.001806        1
  363            34590        0.001749        0.001816        0
  364            34685        0.001749        0.001821        1
  365            34780        0.001749        0.001823        0
